reporterID GSM328803 GSM328805 GSM328816 GSM328818 GSM328828
6187 103094.2 1 1 0 1 1
6188 103094.1 1 1 1 1 1
6189 103095.1 1 1 1 1 0
6190 103095.2 1 1 1 1 0
6191 103096.2 1 1 1 1 1
6192 103096.1 1 1 1 1 1
6193 103097.1 1 0 0 0 0
6194 103097.2 0 0 1 0 0
6195 103098.2 0 0 1 1 0
6196 103098.1 1 0 0 1 0
6197 103099.1 0 0 0 0 0
6198 103099.2 0 0 0 0 0
6199 103100.2 1 1 1 1 1
6200 103100.1 1 1 0 1 1
6201 103101.2 1 1 0 0 0
6202 103101.1 0 1 0 1 0
6203 103102.1 1 1 0 0 0
6204 103102.2 1 1 1 1 1
6205 103103.1 0 1 1 1 1
6206 103103.2 0 1 0 1 1
6207 103104.1 1 1 1 1 1
6208 103104.2 1 1 1 1 1
6209 103105.2 1 1 1 1 1
6210 103105.1 0 1 1 1 0
6211 103106.2 1 1 1 0 1
6212 103106.1 0 1 1 1 1
6213 103107.2 1 1 1 1 1
6214 103107.1 1 1 1 1 1
6215 103108.2 0 0 0 0 1
6216 103108.1 0 0 0 1 1
6217 103109.1 0 0 1 0 0
6218 103109.2 1 0 1 1 0
6219 103110.2 1 0 1 0 0
6220 103110.1 0 0 1 0 0
6221 103111.2 1 0 0 0 1
6222 103111.1 1 0 0 0 1
6223 103112.2 0 0 0 0 0
6224 103112.1 0 0 0 0 0
6225 103113.1 0 1 0 1 0
6226 103113.2 1 1 1 0 0
6227 103114.2 1 1 0 1 0
6228 103114.1 0 1 0 1 0
6229 103115.1 0 0 0 0 0
6230 103115.2 0 0 1 0 0
6231 103116.2 1 1 1 1 1
6232 103116.1 1 1 1 1 0
6233 103117.1 0 1 1 0 0
6234 103117.2 1 1 0 0 1
6235 103118.2 1 1 1 1 1
6236 103118.1 1 0 1 1 1
6237 103119.1 1 1 1 1 1
6238 103119.2 1 1 1 1 1
6239 103120.2 1 1 1 1 1
6240 103120.1 1 1 1 0 1
6241 103121.2 1 0 0 0 0
6242 103121.1 1 0 0 0 0
6243 103122.1 1 1 1 1 1
6244 103122.2 0 1 1 1 0
6245 103123.1 0 0 1 0 0
6246 103123.2 0 0 0 0 0
6247 103124.1 0 0 0 0 0
6248 103124.2 0 0 0 0 0
6249 103125.2 1 1 1 1 1
6250 103125.1 1 1 0 1 0
6251 103126.2 1 0 1 0 0
6252 103126.1 1 1 0 0 0
6253 103127.1 1 0 0 0 0
6254 103127.2 0 1 0 1 0
6255 103128.2 1 1 1 1 1
6256 103128.1 1 1 1 1 1
6257 103129.1 1 1 1 1 1
6258 103129.2 1 1 1 1 1
6259 103130.1 1 1 1 1 1
6260 103130.2 1 1 0 0 1
6261 103131.1 1 1 1 1 1
6262 103131.2 1 1 1 1 1
6263 103132.2 1 1 0 0 1
6264 103132.1 1 1 0 0 1
6265 103133.2 1 1 0 1 0
6266 103133.1 1 1 0 1 0
6267 103134.1 0 1 1 1 0
6268 103134.2 0 0 1 1 0
6269 103135.2 0 0 1 1 0
6270 103135.1 0 0 0 0 0
6271 103136.1 1 1 0 1 1
6272 103136.2 1 1 1 1 0
6273 103137.2 1 1 1 1 1
6274 103137.1 1 1 1 1 1
6275 103138.1 1 0 0 0 0
6276 103138.2 1 1 0 0 0
6277 103139.2 1 1 1 1 1
6278 103139.1 1 1 1 1 1
6279 103140.2 1 1 1 1 1
6280 103140.1 1 1 0 0 1
6281 103141.1 1 1 1 1 0
6282 103141.2 1 1 1 0 1
6283 103142.1 1 1 0 0 1
6284 103142.2 1 1 1 0 1
6285 103143.1 1 1 0 0 0
6286 103143.2 1 1 1 0 1
6287 103144.1 1 1 0 1 1
6288 103144.2 0 1 0 1 1
6289 103145.2 1 0 0 1 0
6290 103145.1 0 0 0 1 0
6291 103146.2 0 0 1 0 1
6292 103146.1 0 0 1 0 0
6293 103147.1 0 1 1 1 1
6294 103147.2 0 0 1 1 1
6295 103148.1 0 0 1 0 0
6296 103148.2 1 0 1 0 0
6297 103149.1 1 1 0 1 0
6298 103149.2 1 1 0 1 0
6299 103150.2 0 1 0 1 1
6300 103150.1 1 1 1 1 0
6301 103151.1 1 1 1 1 1
6302 103151.2 1 1 1 1 1
6303 103152.2 1 1 1 1 1
6304 103152.1 1 1 1 1 1
6305 103153.1 1 1 1 1 1
6306 103153.2 1 1 1 1 1
6307 103154.2 1 1 1 1 1
6308 103154.1 1 1 0 1 1
6309 103155.2 1 1 1 1 1
6310 103155.1 1 1 1 1 1
6311 103156.1 1 1 0 0 1
6312 103156.2 1 1 1 1 1
6313 103157.1 0 1 0 1 0
6314 103157.2 0 1 0 0 0
6315 103158.2 0 0 1 1 1
6316 103158.1 1 0 1 0 0
6317 103159.2 1 1 1 1 1
6318 103159.1 1 0 1 1 1
6319 103160.2 1 1 1 1 1
6320 103160.1 1 1 1 1 1
6321 103161.2 1 1 1 1 0
6322 103161.1 1 1 1 1 0
6323 103162.1 1 1 0 1 0
6324 103162.2 1 1 1 1 0
6325 103163.2 1 1 1 1 0
6326 103163.1 1 1 1 1 1
6327 103164.1 1 1 1 1 1
6328 103164.2 1 1 1 1 0
6329 103165.2 1 0 0 1 1
6330 103165.1 1 0 1 1 0
6331 103166.2 0 0 0 0 0
6332 103166.1 0 0 0 0 0
6333 103167.2 1 1 0 1 0
6334 103167.1 1 1 1 1 1
6335 103168.1 1 0 1 0 1
6336 103168.2 1 0 1 0 0
6337 103169.1 1 0 1 1 1
6338 103169.2 1 1 1 1 0
6339 103170.1 1 0 1 0 0
6340 103170.2 1 0 1 0 0
6341 103171.1 1 0 1 1 1
6342 103171.2 1 0 1 1 1
6343 103172.2 1 0 1 1 0
6344 103172.1 0 0 0 0 0
6345 103173.2 1 1 1 1 1
6346 103173.1 1 1 1 1 1
6347 103174.2 0 1 1 1 1
6348 103174.1 0 1 1 1 1
6349 103175.2 1 1 1 1 1
6350 103175.1 1 1 1 1 1
6351 103176.1 1 1 1 1 1
6352 103176.2 1 1 1 1 1
6353 103177.1 1 1 1 1 1
6354 103177.2 1 1 1 1 1
6355 103178.2 1 1 1 1 1
6356 103178.1 1 1 1 1 1
6357 103179.2 1 1 1 1 1
6358 103179.1 1 1 1 1 1
6359 103180.2 1 1 1 1 1
6360 103180.1 1 1 1 1 1
6361 103181.2 0 0 1 1 0
6362 103181.1 1 0 1 1 0
6363 103182.1 1 0 1 0 0
6364 103182.2 1 0 1 0 0
6365 103183.2 1 0 1 1 0
6366 103183.1 1 0 1 1 1
6367 103184.1 1 0 1 1 0
6368 103184.2 1 0 1 1 0
6369 103185.2 0 1 1 1 1
6370 103185.1 0 1 1 1 1
6371 103186.2 1 1 1 1 1
6372 103186.1 1 1 1 1 1
6373 103187.2 0 0 1 1 0
6374 103187.1 0 0 1 1 0
6375 103188.1 0 1 0 1 0
6376 103188.2 0 0 1 1 0
6377 103189.1 1 1 0 1 1
6378 103189.2 1 1 1 1 1
6379 103190.2 1 1 1 1 1
6380 103190.1 1 1 1 1 1
6381 103191.2 1 1 0 1 1
6382 103191.1 1 1 1 1 1
6383 103192.2 1 1 1 1 1
6384 103192.1 1 1 1 1 1
6385 103193.2 1 0 0 0 0
6386 103193.1 0 0 0 0 0
6387 103194.1 0 0 1 0 0
6388 103194.2 0 0 1 0 0
6389 103195.2 0 0 1 0 0
6390 103195.1 0 0 0 0 0
6391 103196.1 1 1 1 1 1
6392 103196.2 1 1 0 1 0
6393 103197.2 1 1 0 1 0
6394 103197.1 1 1 1 1 0
6395 103198.1 0 1 0 1 0
6396 103198.2 1 1 0 1 0
6397 103199.2 0 1 0 0 1
6398 103199.1 1 1 0 1 0
6399 103200.1 1 1 1 1 1
6400 103200.2 1 1 1 1 0
6401 103201.2 0 1 0 0 0
6402 103201.1 0 0 0 0 0
6403 103202.1 1 1 0 0 1
6404 103202.2 1 1 1 1 1
6405 103203.2 1 1 1 1 1
6406 103203.1 1 1 1 1 1
6407 103204.1 1 1 1 1 1
6408 103204.2 1 1 0 1 1
6409 103205.2 1 0 1 0 0
6410 103205.1 0 0 0 1 0
6411 103206.2 0 0 0 0 0
6412 103206.1 0 0 0 0 1
6413 103207.2 1 0 1 0 1
6414 103207.1 1 0 1 1 0
6415 103208.2 1 1 0 0 0
6416 103208.1 0 0 0 0 1
6417 103209.2 1 1 1 1 0
6418 103209.1 1 1 1 1 0
6419 103210.1 1 1 0 1 0
6420 103210.2 1 1 0 0 1
6421 103211.2 1 1 1 0 1
6422 103211.1 1 1 1 0 0
6423 103212.1 1 1 1 1 0
6424 103212.2 1 1 1 1 1
6425 103213.1 1 1 1 1 1
6426 103213.2 1 1 1 1 1
6427 103214.1 0 1 1 1 1
6428 103214.2 0 1 0 1 0
6429 103215.2 1 1 1 1 1
6430 103215.1 1 1 1 1 1
6431 103216.1 1 1 1 0 1
6432 103216.2 1 1 1 0 1
6433 103217.1 1 0 0 1 1
6434 103217.2 1 0 0 0 0
6435 103218.2 1 0 0 0 0
6436 103218.1 0 1 1 1 0
6437 103219.1 0 0 0 0 0
6438 103219.2 0 0 0 0 1
6439 103220.1 0 0 0 0 0
6440 103220.2 0 0 0 0 0
6441 103221.2 1 0 0 1 0
6442 103221.1 1 0 0 0 1
6443 103222.1 1 1 1 1 1
6444 103222.2 1 1 1 0 1
6445 103223.1 1 1 0 0 0
6446 103223.2 0 1 0 0 1
6447 103224.2 1 1 1 1 1
6448 103224.1 1 1 1 1 1
6449 103225.2 1 1 0 1 0
6450 103225.1 1 1 0 0 1
6451 103226.2 1 1 0 0 1
6452 103226.1 1 1 0 0 0
6453 103227.1 1 1 0 1 1
6454 103227.2 1 1 1 1 1
6455 103228.2 1 1 0 1 1
6456 103228.1 1 1 1 1 1
6457 103229.2 0 0 0 0 0
6458 103229.1 0 0 0 1 0
6459 103230.1 1 1 1 1 1
6460 103230.2 1 0 1 1 0
6461 103231.2 1 1 1 0 1
6462 103231.1 1 1 1 1 1
6463 103232.1 0 0 1 0 1
6464 103232.2 1 0 1 1 0
6465 103233.2 1 1 1 1 1
6466 103233.1 1 1 1 1 1
6467 103234.1 1 1 0 1 1
6468 103234.2 1 1 0 1 1
6469 103235.2 1 1 1 1 1
6470 103235.1 1 1 0 0 0
6471 103236.1 1 1 1 1 1
6472 103236.2 1 1 1 1 1
6473 103237.1 1 1 1 0 1
6474 103237.2 1 1 1 1 1
6475 103238.2 0 1 1 0 1
6476 103238.1 1 1 1 0 1
6477 103239.1 1 1 1 1 1
6478 103239.2 1 1 1 1 1
6479 103240.1 1 1 1 1 1
6480 103240.2 1 1 1 1 1
6481 103241.2 0 1 1 0 0
6482 103241.1 1 1 1 1 0
6483 103242.1 1 0 0 1 0
6484 103242.2 1 0 0 0 0
6485 103243.1 1 0 1 0 1
6486 103243.2 0 0 0 1 0
6487 103244.2 1 1 0 0 0
6488 103244.1 1 1 0 1 0
6489 103245.2 1 1 1 1 1
6490 103245.1 1 1 1 1 0
6491 103246.2 0 1 1 1 0
6492 103246.1 0 1 0 0 0
6493 103247.1 1 1 1 1 1
6494 103247.2 1 1 1 1 1
6495 103248.2 0 1 0 1 0
6496 103248.1 1 1 1 1 1
6497 103249.2 1 0 0 0 0
6498 103249.1 0 0 1 0 0
6499 103250.1 1 1 1 1 1
6500 103250.2 1 1 1 1 1
6501 103251.2 1 1 1 1 1
6502 103251.1 1 1 1 1 1
6503 103252.1 0 0 0 0 0
6504 103252.2 1 0 0 0 0
6505 103253.1 0 1 0 0 0
6506 103253.2 0 1 1 0 0
6507 103254.1 0 0 1 0 0
6508 103254.2 0 0 0 0 0
6509 103255.2 1 0 0 0 1
6510 103255.1 1 1 1 1 0
6511 103256.1 1 0 1 1 1
6512 103256.2 1 1 0 1 1
6513 103257.2 1 1 1 1 1
6514 103257.1 1 1 1 1 1
6515 103258.2 1 1 1 1 0
6516 103258.1 0 0 1 1 0
6517 103259.1 1 0 1 1 1
6518 103259.2 1 1 1 1 1
6519 103260.2 1 1 1 1 1
6520 103260.1 1 1 1 1 1
6521 103261.1 1 0 0 0 0
6522 103261.2 1 1 1 1 0
6523 103262.2 1 1 0 0 0
6524 103262.1 0 1 1 0 1
6525 103263.1 1 1 1 1 1
6526 103263.2 1 1 1 1 1
6527 103264.2 1 1 1 1 1
6528 103264.1 1 1 1 1 1
6529 103265.1 1 0 1 0 0
6530 103265.2 0 0 1 0 0
6531 103266.2 1 0 0 0 0
6532 103266.1 0 0 0 0 0
6533 103267.2 0 0 0 1 0
6534 103267.1 1 0 1 1 0
6535 103268.1 1 0 1 1 1
6536 103268.2 1 0 1 1 0
6537 103269.1 1 0 0 1 0
6538 103269.2 0 0 0 0 0
6539 103270.1 0 0 1 1 1
6540 103270.2 1 0 1 1 0
6541 103271.2 0 1 0 1 1
6542 103271.1 0 1 0 1 1
6543 103272.2 1 1 1 1 1
6544 103272.1 1 1 1 1 1
6545 103273.2 1 1 1 1 1
6546 103273.1 1 1 1 1 1
6547 103274.2 1 1 1 1 1
6548 103274.1 1 1 1 1 1
6549 103275.2 1 1 1 1 1
6550 103275.1 1 1 1 1 1
6551 103276.1 1 1 1 1 1
6552 103276.2 1 1 1 1 1
6553 103277.1 1 0 0 1 0
6554 103277.2 1 0 1 1 0
6555 103278.2 1 0 1 0 0
6556 103278.1 1 0 1 1 0
6557 103279.1 1 0 1 0 0
6558 103279.2 1 0 0 0 0
6559 103280.1 1 0 1 1 0
6560 103280.2 1 0 1 1 0
6561 103281.1 1 1 1 0 0
6562 103281.2 1 1 1 1 0
6563 103282.2 1 1 1 1 1
6564 103282.1 1 1 0 1 0
6565 103283.1 1 1 1 1 0
6566 103283.2 1 1 1 1 1
6567 103284.1 1 1 1 1 1
6568 103284.2 1 1 1 1 1
6569 103285.2 1 1 1 1 1
6570 103285.1 1 1 1 1 1
6571 103286.2 1 1 1 1 1
6572 103286.1 1 1 1 1 1
6573 103287.1 1 1 0 1 1
6574 103287.2 1 1 1 1 1
6575 103288.2 1 1 1 0 1
6576 103288.1 1 1 1 0 1
6577 103289.2 0 0 0 0 0
6578 103289.1 1 0 0 0 0
6579 103290.2 1 0 1 1 0
6580 103290.1 1 0 1 1 0
6581 103291.2 0 0 0 0 0
6582 103291.1 0 0 0 0 0
6583 103292.2 0 0 0 0 0
6584 103292.1 0 0 0 0 0
6585 103293.2 1 0 0 1 0
6586 103293.1 1 0 0 1 0
6587 103294.2 1 1 1 1 0
6588 103294.1 1 1 0 0 0
6589 103295.2 1 1 1 0 1
6590 103295.1 1 1 1 1 1
6591 103296.1 1 1 1 0 0
6592 103296.2 1 1 0 1 1
6593 103297.1 1 1 0 1 1
6594 103297.2 1 1 1 1 1
6595 103298.2 1 1 1 1 1
6596 103298.1 1 1 1 1 1
6597 103299.1 0 1 1 1 1
6598 103299.2 1 1 1 1 1
6599 103300.1 1 1 1 1 1
6600 103300.2 1 1 1 0 1
6601 103301.1 1 0 0 0 0
6602 103301.2 1 0 0 1 0
6603 103302.2 1 0 1 1 0
6604 103302.1 1 0 0 1 0
6605 103303.1 0 0 1 0 0
6606 103303.2 0 0 0 0 1
6607 103304.1 1 1 0 0 1
6608 103304.2 1 1 1 1 1
6609 103305.2 1 0 1 0 0
6610 103305.1 1 0 0 1 0
6611 103306.2 1 0 0 0 0
6612 103306.1 1 0 0 0 0
6613 103307.1 1 0 0 1 1
6614 103307.2 1 1 0 1 0
6615 103308.2 1 1 1 1 0
6616 103308.1 1 1 1 1 1
6617 103309.1 1 1 1 0 1
6618 103309.2 1 1 1 1 0
6619 103310.1 1 1 1 1 1
6620 103310.2 1 1 1 1 1
6621 103311.2 1 1 1 1 1
6622 103311.1 1 1 1 1 1
6623 103312.2 1 1 1 1 1
6624 103312.1 1 1 1 1 1
6625 103313.2 0 0 1 0 0
6626 103313.1 1 0 1 0 0
6627 103314.2 0 0 0 0 1
6628 103314.1 1 0 0 0 0
6629 103315.1 0 0 0 0 0
6630 103315.2 1 0 1 0 0
6631 103316.2 0 0 0 0 0
6632 103316.1 0 0 0 0 0
6633 103317.1 1 0 0 0 0
6634 103317.2 1 0 0 0 0
6635 103318.2 1 0 0 0 0
6636 103318.1 1 1 1 0 0
6637 103319.1 1 1 1 0 0
6638 103319.2 1 0 1 0 1
6639 103320.2 1 1 1 1 1
6640 103320.1 1 1 1 1 1
6641 103321.1 1 0 0 0 0
6642 103321.2 1 0 0 0 0
6643 103322.2 1 1 1 1 1
6644 103322.1 1 1 1 1 1
6645 103323.1 1 1 1 1 1
6646 103323.2 1 1 1 1 1
6647 103324.2 1 1 1 1 1
6648 103324.1 1 1 1 0 1
6649 103325.1 0 0 0 0 0
6650 103325.2 0 0 0 1 0
6651 103326.1 0 0 0 0 0
6652 103326.2 0 0 1 0 0
6653 103327.2 1 1 1 0 0
6654 103327.1 0 1 1 0 1
6655 103328.2 1 0 1 1 1
6656 103328.1 1 0 1 1 1
6657 103329.1 1 0 1 1 0
6658 103329.2 1 0 1 1 0
6659 103330.1 1 1 1 1 1
6660 103330.2 1 0 1 0 1
6661 103331.1 1 1 0 1 1
6662 103331.2 1 1 1 1 1
6663 103332.2 1 1 1 1 1
6664 103332.1 1 1 1 1 1
6665 103333.1 1 1 0 1 1
6666 103333.2 1 1 0 1 1
6667 103334.2 1 1 1 1 1
6668 103334.1 1 1 1 1 1
6669 103335.1 1 1 1 1 1
6670 103335.2 1 1 1 1 1
6671 103336.2 1 1 1 0 0
6672 103336.1 1 0 1 0 0
6673 103337.2 0 1 0 0 0
6674 103337.1 0 1 1 0 0
6675 103338.1 0 0 0 0 0
6676 103338.2 0 0 0 0 0
6677 103339.1 1 0 1 1 1
6678 103339.2 1 0 1 1 1
6679 103340.2 1 1 1 1 0
6680 103340.1 1 1 1 1 0
6681 103341.2 1 1 0 0 0
6682 103341.1 1 1 1 1 0
6683 103342.2 1 1 0 1 1
6684 103342.1 1 1 1 1 1
6685 103343.2 1 1 1 1 1
6686 103343.1 1 1 1 1 1
6687 103344.1 0 0 1 1 0
6688 103344.2 1 0 1 0 0
6689 103345.2 1 1 1 1 1
6690 103345.1 1 1 1 1 0
6691 103346.1 1 1 1 1 1
6692 103346.2 1 1 1 1 1
6693 103347.2 1 1 1 1 1
6694 103347.1 1 1 1 1 1
6695 103348.2 1 1 1 1 1
6696 103348.1 1 1 1 1 1
6697 103349.2 0 0 0 0 0
6698 103349.1 0 0 0 0 0
6699 103350.1 1 0 0 0 0
6700 103350.2 0 0 0 1 0
6701 103351.1 0 1 1 1 0
6702 103351.2 0 1 0 0 0
6703 103352.1 0 0 0 0 0
6704 103352.2 0 0 1 0 0
6705 103353.1 0 0 0 0 0
6706 103353.2 0 0 0 0 0
6707 103354.2 0 0 0 1 0
6708 103354.1 0 0 0 1 0
6709 103355.2 0 0 0 1 1
6710 103355.1 0 0 0 0 0
6711 103356.2 1 1 1 1 1
6712 103356.1 1 1 1 1 1
6713 103357.2 0 0 0 0 0
6714 103357.1 0 0 0 0 0
6715 103358.1 0 1 1 1 1
6716 103358.2 0 1 1 1 1
6717 103359.1 1 1 1 1 1
6718 103359.2 1 1 1 1 1
6719 103360.2 1 0 0 0 0
6720 103360.1 1 0 1 0 1
6721 103361.2 1 0 1 0 0
6722 103361.1 1 0 0 0 0
6723 103362.2 1 0 1 0 0
6724 103362.1 1 0 1 0 0
6725 103363.2 0 0 0 0 0
6726 103363.1 0 0 0 0 0
6727 103364.1 1 0 1 1 0
6728 103364.2 1 1 1 1 1
6729 103365.2 1 0 1 1 1
6730 103365.1 1 0 0 1 0
6731 103366.1 1 1 1 1 1
6732 103366.2 1 1 1 1 0
6733 103367.2 1 1 1 1 1
6734 103367.1 1 1 1 1 1
6735 103368.2 1 1 1 1 1
6736 103368.1 1 1 1 1 0
6737 103369.2 0 1 0 1 1
6738 103369.1 1 1 0 1 0
6739 103370.1 1 1 1 1 1
6740 103370.2 1 1 1 1 1
6741 103371.1 1 1 1 1 1
6742 103371.2 1 1 1 1 1
6743 103372.2 1 1 1 0 1
6744 103372.1 1 1 1 0 1
6745 103373.1 1 0 1 1 0
6746 103373.2 1 0 1 1 0
6747 103374.1 1 0 1 1 0
6748 103374.2 1 0 1 1 0
6749 103375.2 1 1 1 1 0
6750 103375.1 0 0 1 0 0
6751 103376.2 0 0 0 1 0
6752 103376.1 0 0 1 1 0
6753 103377.2 1 1 1 1 0
6754 103377.1 1 1 1 1 0
6755 103378.2 1 1 1 1 1
6756 103378.1 1 1 1 1 0
6757 103379.2 1 1 1 1 1
6758 103379.1 1 1 1 1 1
6759 103380.1 1 1 1 1 0
6760 103380.2 1 1 1 1 1
6761 103381.2 1 1 1 1 1
6762 103381.1 1 1 1 1 1
6763 103382.1 1 1 1 0 0
6764 103382.2 1 1 1 0 1
6765 103383.2 1 1 0 1 1
6766 103383.1 1 1 0 1 1
6767 103384.1 1 1 1 1 1
6768 103384.2 1 1 1 1 1
6769 103385.2 1 0 0 0 0
6770 103385.1 1 0 0 0 0
6771 103386.1 1 0 1 1 0
6772 103386.2 1 1 1 1 1
6773 103387.2 0 0 0 1 0
6774 103387.1 0 0 1 0 0
6775 103388.2 1 0 0 0 0
6776 103388.1 1 1 1 0 0
6777 103389.2 1 0 1 0 1
6778 103389.1 1 0 0 0 0
6779 103390.2 1 1 1 1 1
6780 103390.1 1 1 1 1 1
6781 103391.2 1 0 1 1 0
6782 103391.1 1 0 1 1 0
6783 103392.2 1 1 1 1 1
6784 103392.1 1 1 1 1 1
6785 103393.2 1 1 1 1 1
6786 103393.1 1 1 1 1 1
6787 103394.1 1 1 1 1 1
6788 103394.2 1 1 1 1 1
6789 103395.1 1 1 0 1 1
6790 103395.2 1 1 0 1 1
6791 103396.1 1 1 1 1 1
6792 103396.2 1 1 0 1 1
6793 103397.2 1 0 0 0 0
6794 103397.1 0 0 1 1 0
6795 103398.1 1 1 1 1 0
6796 103398.2 1 1 1 1 0
6797 103399.2 0 0 0 0 0
6798 103399.1 1 0 1 1 0
6799 103400.2 0 0 1 0 0
6800 103400.1 0 1 1 0 0
6801 103401.1 1 0 1 0 0
6802 103401.2 1 0 0 0 0
6803 103402.2 1 1 1 1 1
6804 103402.1 1 1 0 1 1
6805 103403.1 1 1 0 0 0
6806 103403.2 0 1 0 1 1
6807 103404.2 1 1 0 0 0
6808 103404.1 1 1 0 0 1
6809 103405.1 1 1 0 0 0
6810 103405.2 1 1 0 0 1
6811 103406.2 0 0 0 0 0
6812 103406.1 0 0 1 0 1
6813 103407.2 1 1 1 1 1
6814 103407.1 1 1 1 1 1
6815 103408.1 1 1 1 1 1
6816 103408.2 1 1 1 1 1
6817 103409.2 0 0 0 0 0
6818 103409.1 0 0 0 0 0
6819 103410.2 0 0 1 1 0
6820 103410.1 0 0 1 1 1
6821 103411.2 1 0 0 1 0
6822 103411.1 1 0 1 1 1
6823 103412.1 1 1 1 1 0
6824 103412.2 0 0 0 1 0
6825 103413.2 1 1 1 1 1
6826 103413.1 1 1 1 1 1
6827 103414.1 1 1 0 1 1
6828 103414.2 1 1 0 1 1
6829 103415.1 0 0 1 0 0
6830 103415.2 1 1 1 0 0
6831 103416.1 0 1 1 1 0
6832 103416.2 1 1 1 1 0
6833 103417.2 1 1 1 0 1
6834 103417.1 0 1 1 1 0
6835 103418.1 1 0 1 1 1
6836 103418.2 1 0 1 1 1
6837 103419.2 1 1 1 1 1
6838 103419.1 1 1 1 1 1
6839 103420.2 1 1 1 0 0
6840 103420.1 1 1 1 0 0
6841 103421.1 1 1 1 0 0
6842 103421.2 0 1 0 1 0
6843 103422.2 0 0 1 1 0
6844 103422.1 1 0 1 1 0
6845 103423.1 0 0 1 1 1
6846 103423.2 1 0 0 0 0
6847 103424.2 1 1 1 1 0
6848 103424.1 1 1 1 1 0
6849 103425.1 0 1 1 1 1
6850 103425.2 1 1 1 1 0
6851 103426.2 1 1 1 0 0
6852 103426.1 1 0 1 1 0
6853 103427.2 0 1 0 1 1
6854 103427.1 1 1 0 1 1
6855 103428.1 1 1 1 1 1
6856 103428.2 1 1 1 1 0
6857 103429.2 1 1 1 1 1
6858 103429.1 1 1 1 1 1
6859 103430.2 1 1 1 0 1
6860 103430.1 1 1 0 0 1
6861 103431.1 1 1 1 1 1
6862 103431.2 1 1 0 1 1
6863 103432.2 1 1 1 1 1
6864 103432.1 1 1 0 1 1
6865 103433.2 1 0 0 0 1
6866 103433.1 0 0 1 0 1
6867 103434.2 1 0 0 0 0
6868 103434.1 1 0 1 0 0
6869 103435.2 0 0 0 0 0
6870 103435.1 0 0 0 0 0
6871 103436.1 0 0 0 0 1
6872 103436.2 0 0 0 0 1
6873 103437.2 0 1 0 1 0
6874 103437.1 0 1 0 1 0
6875 103438.1 0 1 0 1 1
6876 103438.2 0 1 0 1 1
6877 103439.2 1 1 1 1 1
6878 103439.1 1 1 1 1 1
6879 103440.1 0 1 0 0 1
6880 103440.2 0 0 1 1 0
6881 103441.2 0 0 0 0 0
6882 103441.1 0 0 0 0 0
6883 103442.2 0 1 0 0 1
6884 103442.1 0 1 0 0 1
6885 103443.2 1 1 1 1 1
6886 103443.1 1 1 0 1 1
6887 103444.2 0 1 1 1 1
6888 103444.1 1 1 1 1 1
6889 103445.2 1 0 0 1 0
6890 103445.1 0 0 0 0 0
6891 103446.1 1 0 0 0 0
6892 103446.2 0 0 0 0 0
6893 103447.1 0 1 0 0 0
6894 103447.2 1 1 0 0 0
6895 103448.1 0 0 1 1 0
6896 103448.2 0 0 0 1 0
6897 103449.2 0 0 1 0 1
6898 103449.1 0 0 1 0 0
6899 103450.1 0 1 1 1 1
6900 103450.2 1 1 1 1 0
6901 103451.1 1 1 1 1 1
6902 103451.2 0 1 1 1 0
6903 103452.1 0 1 0 1 1
6904 103452.2 0 1 0 1 1
6905 103453.2 0 0 1 1 1
6906 103453.1 0 0 1 0 1
6907 103454.1 0 0 1 0 1
6908 103454.2 0 0 1 0 1
6909 103455.1 1 1 1 1 1
6910 103455.2 1 0 1 0 0
6911 103456.2 1 1 1 0 1
6912 103456.1 1 1 1 0 1
6913 103457.1 1 0 0 1 1
6914 103457.2 1 0 1 1 1
6915 103458.2 0 0 1 1 1
6916 103458.1 0 0 1 0 0
6917 103459.1 1 0 1 0 0
6918 103459.2 1 1 0 0 0
6919 103460.2 1 0 1 1 0
6920 103460.1 1 0 1 1 0
6921 103461.1 1 0 1 1 0
6922 103461.2 1 1 1 1 1
6923 103462.2 1 1 0 1 1
6924 103462.1 1 1 1 1 1
6925 103463.1 1 1 1 1 0
6926 103463.2 1 1 0 1 0
6927 103464.2 1 1 1 1 1
6928 103464.1 1 1 1 1 1
6929 103465.1 1 1 1 0 1
6930 103465.2 1 1 1 1 0
6931 103466.2 1 1 1 1 1
6932 103466.1 1 1 1 1 1
6933 103467.1 1 1 1 1 1
6934 103467.2 1 1 1 1 1
6935 103468.1 1 0 1 1 1
6936 103468.2 1 0 1 1 0
6937 103469.2 0 0 1 0 0
6938 103469.1 0 0 1 0 0
6939 103470.1 1 0 0 0 0
6940 103470.2 1 0 1 1 0
6941 103471.1 0 1 0 0 0
6942 103471.2 1 0 0 1 0
6943 103472.1 1 0 0 1 1
6944 103472.2 1 0 0 1 0
6945 103473.2 1 1 1 1 0
6946 103473.1 1 0 1 1 1
6947 103474.2 1 1 1 1 1
6948 103474.1 1 1 0 1 1
6949 103475.2 1 1 1 1 1
6950 103475.1 1 1 1 1 1
6951 103476.2 1 1 0 1 1
6952 103476.1 1 1 0 1 1
6953 103477.1 1 1 0 0 1
6954 103477.2 1 1 0 1 1
6955 103478.2 1 1 0 1 1
6956 103478.1 1 1 1 1 1
6957 103479.1 1 1 1 1 1
6958 103479.2 1 1 1 1 1
6959 103480.2 1 0 0 1 1
6960 103480.1 1 0 0 1 1
6961 103481.1 0 0 0 1 0
