EntrezID GSM306486 GSM306574 GSM306575 GSM306576 GSM306578 GSM306579 GSM306580 GSM306582 GSM306583 GSM306584 GSM306585 GSM306586 GSM306587 GSM306589 GSM306590 GSM306592 GSM306593 GSM306594 GSM306596 GSM306598 GSM306600 GSM306623 GSM306625 GSM306627 GSM306628 GSM306629 GSM306630 GSM306631 GSM714777 GSM714778 GSM714779 GSM714783 GSM714784 GSM714785
11 396592 0.278896850804211 0.292686633103105 0.28209917066171 0.260618583160275 0.29778845590349 0.267236854254117 0.260674453214703 0.271151377342449 0.281353436754414 0.293465577685953 0.285715871569095 0.275976869115987 0.262299918059664 0.270849780150282 0.281884212711287 0.283043864680848 0.281291579044705 0.291865917776541 0.28326326700277 0.27365096353506 0.256273970057224 0.304068446383138 0.303274912745963 0.271341583809977 0.286050970343402 0.290054483524095 0.275445632172735 0.269027650782231 0.809604027371706 0.814182918062488 0.821910812257986 0.783002079721809 0.776181875077544 0.793186104464049
12 396593 0.297036886623971 0.290892736737955 0.254747693443434 0.26812609113991 0.267543225411325 0.29400311056114 0.25553722481163 0.262541275978246 0.300577283542681 0.296765848043165 0.287444974890628 0.274004537069214 0.29244986741413 0.309861780023064 0.332656588733724 0.321895112492913 0.294822854387351 0.291489724828021 0.275735895944773 0.290521930482811 0.288050279922033 0.289284267476886 0.275072231590433 0.293234796913857 0.274168747279447 0.282129358784836 0.324249169965457 0.297037185341528 0.575048667102488 0.554758602471988 0.60161866000584 0.595026979421112 0.5850560928109 0.595375851132028
13 396597 0.253390050026825 0.265044244380554 0.255228707915295 0.312218650171228 0.276226366850811 0.261315907873331 0.237922577705905 0.27556217018377 0.288010929110431 0.317117555361997 0.271244946032809 0.286463906751074 0.268975682010817 0.237131898791466 0.258365645996775 0.295190743523464 0.269683433783721 0.24401730678769 0.310349559266497 0.263150819485921 0.248963294047668 0.304236099363482 0.329287798437845 0.290448524034752 0.271143577979834 0.267588441569946 0.26801600560712 0.237425155366281 0.195662956740351 0.201185306544167 0.189396073235604 0.163301646792509 0.117459724549935 0.186583347348452
14 396602 0.292046974674113 0.261381593112076 0.28279855746874 0.279277539159694 0.553556718393075 0.283474462900936 0.274130970858274 0.290893233007251 0.294255375060387 0.308397036844249 0.322223078150232 0.30495753441069 0.278765022818081 0.283006736890012 0.283643191854507 0.285044208297821 0.27949438888734 0.297905123526807 0.324068094625276 0.274965465649697 0.293129514865405 0.299634290611424 0.298202364928735 0.302859363752849 0.282864715409704 0.305673102637324 0.289959093484237 0.280231752120033 0.668349422367282 0.614463729495518 0.665159853558835 0.661855889976397 0.670091030692 0.658924738506936
15 396611 0.296035867578253 0.283195433844442 0.300643096570411 0.301325643320693 0.271346103590849 0.288778250515902 0.264981976216879 0.302582201200944 0.293985157732481 0.284473501894361 0.270197158710263 0.290002274611298 0.319466506177423 0.263360725953883 0.24122150461267 0.253108789215994 0.28183389349736 0.241081756284225 0.297825917752974 0.274698359432359 0.267438602988605 0.272009665006262 0.301379206234269 0.278687507988789 0.468380771805295 0.264951232564715 0.256508914647384 0.340415216323041 0.689517751836535 0.667339528210726 0.712146945839369 0.718444076739996 0.684595163747089 0.710327938269004
16 396619 0.260311250030126 0.270349447985459 0.266521765394253 0.270503821211257 0.254217162118521 0.290845410947658 0.269514666034107 0.264586083550472 0.273221549077758 0.272579415315396 0.27290593549048 0.314758803242635 0.303192302186277 0.295398783068553 0.316858539613614 0.27118329462862 0.268248029930964 0.247683966379372 0.277859628109226 0.288783095973332 0.339539448497119 0.273280162484456 0.263004924737691 0.264654079569747 0.262930940056441 0.263908541257103 0.287832900162745 0.287850661532347 0.227330396972023 0.244780635205325 0.245758414099849 0.270798196993421 0.278630388192706 0.208312813935963
17 396629 NA 0.36569212047498 NA 0.369915550742972 NA 0.290233368275213 0.275501151727416 0.380398373201202 NA NA NA 0.311090557833134 0.276605794042148 0.280482588994248 NA NA NA NA 0.277497081462546 0.275001402110191 0.296498648686025 NA 0.366588484529027 0.338045587877185 0.563339591589449 NA 0.284871862203454 0.270411651509332 0.496760246997928 0.507384906609951 0.513186815314897 0.495237219375596 0.506291050325581 0.502233967663549
18 396637 0.258492240860655 0.271375644512906 0.261691282020333 0.255452382773872 0.277105533220604 0.259421589221897 0.303475515544951 0.267582609808173 0.263587309121489 0.268837138115273 0.271602002843094 0.264165457516497 0.267058960800726 0.278946964860961 0.271899280451795 0.271066935563873 0.267814885354646 0.261544782449096 0.272126993997126 0.274368463711823 0.267117570939376 0.271576829099912 0.262645563356817 0.256631403402591 0.269451474084231 0.267177889554946 0.270674445351227 0.277444183294611 0.511551206255808 0.445041712727537 0.473320520442943 0.534417683867782 0.487437511431648 0.523384974859839
19 396640 0.275660286747145 0.275350623175366 0.280043212716557 0.243307904385856 0.249848144708349 0.267038348436371 0.245716778437636 0.235045839263252 0.271025766935182 0.25472587486948 0.25078700097133 0.296050500169143 0.282120934241443 0.2539421813982 0.258257732082026 0.281302504601115 0.246384196468871 0.258118526871711 0.218974350093771 0.25921585382059 0.307037199538296 0.294104263834597 0.271341436443555 0.36046698050465 0.254502169445223 0.255068302882543 0.274584306234516 0.250124547172046 0.787282502070006 0.819785778096291 0.810591679253212 0.781668524724916 0.810316154984099 0.802622128159121
20 396648 0.298533273052562 0.293741874757269 0.287416372893428 0.272392182080831 0.270012444945114 0.299163628552931 0.26258948647264 0.290596075649643 0.301978954012277 0.278081582472944 0.266529690451914 0.290735915861229 0.29906410656623 0.283464953135613 0.292871726916553 0.272418866175224 0.275643984553292 0.282928987324659 0.262666206296008 0.259919340339889 0.296442873896228 0.270532380301687 0.261819427180793 0.301618938537277 0.293729396803429 0.277917078750463 0.2881547151685 0.267638908955631 0.567358645095015 0.534477480072265 0.549943497079557 0.599922786514986 0.580404817381223 0.601023914031287
21 396649 0.260898447807898 0.26575355816896 0.257937664288498 0.259642865585096 0.267269949039092 0.282490661454407 0.261635973115673 0.259409172817845 0.258138070654132 0.263207322124231 0.266160699489568 0.27261710691842 0.291986589373718 0.276890939700698 0.270166632208977 0.260559696065648 0.265622657965321 0.271879566892294 0.263192544139343 0.270120236491086 0.279002076354109 0.25954115473027 0.260509603595788 0.261717256413052 0.265915288153357 0.265287025860434 0.283877998830434 0.293630234239923 0.0723428784639166 0.113262003463781 0.0692634263263649 0.10753470351268 0.0657998891434158 0.0770329380289908
22 396650 0.332002377886213 0.367571717293151 0.304702223952219 0.254387991052728 0.331433005896189 0.298871059809713 0.230146895479784 0.286811400513182 0.338672199206021 0.795731324942008 0.266358756273235 0.295862745647296 0.342472240052826 0.266278162382928 0.286203755046789 0.287668634780325 0.301641940898435 0.300743887029774 0.267566217364213 0.266686433150247 0.288839450873104 0.260178401792381 0.328931706484083 0.293884944183842 0.25952771740739 0.276289912565536 0.293975504687038 0.274857572903584 0.194900229016112 0.185316624657734 0.241644745530607 0.232487949314225 0.259621282487814 0.229041904959822
23 396658 NA NA 0.795845329582635 0.276597090965452 0.342123328022883 0.334187986782668 0.232979671753567 0.281661526888038 0.320740893904041 0.28929459212003 0.306331139708449 0.317326051020465 0.308177834998441 0.254801550342386 NA 0.291661021004629 0.365459883720139 0.326278342935785 0.290201015456696 0.240849869313635 0.291388828937528 0.260178401792381 0.283412952696637 0.315687506940804 0.295785893934384 0.31074207037523 0.293197495924119 0.249431316788871 0.484761649372897 0.467438268649738 0.50648996324452 0.492569861522732 0.514951735529824 0.514998188631966
24 396659 0.266630983408683 0.289539220082998 0.260821117932273 0.27017947734248 0.28095272801329 0.265324923445363 0.312302260718129 0.270438186950043 0.260829934552401 0.271193921109257 0.285220829389373 0.256857119138304 0.255760404052261 0.270266039030486 0.279553030308399 0.277931225750577 0.267875894253215 0.265478869150042 0.283067470884496 0.30683710578351 0.26579182596431 0.272771278924993 0.280323535377253 0.257775114698323 0.273214294692488 0.275892729687884 0.264185345706202 0.274178602719347 0.560737865908998 0.547348904478318 0.555309932379876 0.581463280313626 0.590478139536631 0.590988918587531
25 396660 0.309231526150851 0.293519259618123 0.312075288426272 0.281311275530385 0.263531287756019 0.27387350943637 0.258206529827113 0.278682284322985 0.268662160272234 0.306036139011714 0.29348615512537 0.25874321811341 0.269078297882526 0.257234228966948 0.287858726938731 0.272786498114127 0.268671709812968 0.286207862676574 0.291919120623376 0.289212710131255 0.26169519534822 0.277851669887303 0.266800008534402 0.298204618565524 0.283172807608197 0.273154123005196 0.25627965086372 0.24468372401856 0.60178145263228 0.598174497240798 0.627035426104467 0.645364801069428 0.646710429778159 0.643305638266373
26 396661 0.24805790978237 0.241683007325818 0.252860792138394 0.254724447857019 0.252210405569058 0.254091555697534 0.252743248391138 0.243063019836785 0.26829601191974 0.25435960251498 0.241471196958035 0.2660503420771 0.269242384655964 0.263161642054871 0.245117478504276 0.252131243933716 0.252460263460678 0.252971782842545 0.259133272181415 0.271630400379018 0.379235591444754 0.253937536897654 0.242786965761786 0.24701569124633 0.247930399208743 0.249662526425572 0.274002878261283 0.266612756085193 0.231555894856599 0.154313140051753 0.238515497455806 0.296061268445313 0.271888112785396 0.300290646044675
27 396667 0.274919606012243 0.276319872525644 0.28209917066171 0.277022362634882 0.291240902039642 0.283987846309522 0.276846529300526 0.273921675137226 0.279912906494677 0.285874744310177 0.278760731641484 0.276196199980879 0.287212241561401 0.287941785064313 0.275352049087066 0.274029678547132 0.282569833637186 0.28338117072814 0.280669066899228 0.286800143858652 0.282009207971776 0.279256677017052 0.275072231590433 0.280004772038999 0.287199709344055 0.282094862767253 0.287194594882333 0.325648167435714 0.460820554056854 0.475107916823598 0.482667514756546 0.511518650560155 0.482237816933654 0.497469823053047
28 396670 0.269851646290373 0.296919914346103 0.321130435269769 0.294846297014444 0.279908864636986 0.260393391863924 0.285677111679455 0.278740743328622 0.270832617601583 0.291598598011845 0.312234020123089 0.283792519997172 0.263854082186371 0.291958079057602 0.294695336921651 0.310381921818763 0.282152143963323 0.299168093463693 0.306211614553663 0.276351936939863 0.27005998075993 0.313555489487178 0.301967473007857 0.288062376329894 0.299022884943506 0.292047428909226 0.272195830005106 0.27202111516804 0.550141270223135 0.564277268806736 0.529898138571582 0.568193616491376 0.541052462875529 0.550836549315781
29 396674 0.283762708216675 0.287102114239236 0.28579208069005 0.288209985915075 0.300420975738884 0.273356301139064 0.281520972076667 0.283861435410333 0.280387929637149 0.281971533918811 0.30459493416918 0.273548896862125 0.268111155077955 0.273028440716204 0.286230320736174 0.286576531359405 0.296500959870875 0.292139476581994 0.287206273899072 0.298194900061412 0.313854880827804 0.282583877151959 0.284211760886646 0.270928587656383 0.299447486414882 0.288941960514886 0.273396435159221 0.273268295764403 0.221143946809019 0.166044805634814 0.230710033658429 0.277664729953069 0.177672269061574 0.257019268891735
30 396676 0.273622899912154 0.270277569297634 0.271999426612657 0.264248373293131 0.263943443235114 0.292167304029919 0.267325867685424 0.264285731301125 0.278085976979124 0.273807196710003 0.267016116660314 0.279983240157899 0.295965766523981 0.30448852805571 0.266877361956492 0.276416564437976 0.272152258997495 0.274739801463493 0.273768155478272 0.309589238495788 0.355088765658609 0.270457859508025 0.269912380667112 0.270457859508025 0.267641396763165 0.264951232564715 0.311825483105129 0.291795924735906 0.572653681323037 0.60194285334676 0.586712179264864 0.603625339408459 0.60497733532951 0.611089806514622
31 396677 0.25970160140188 0.253569750036925 0.271128275565946 0.290724402238718 0.257310802574463 0.267557088995774 0.310353476439877 0.257326142727402 0.262540356036402 0.270788125955045 0.279415775346761 0.259175681033746 0.25937487685326 0.267196673956813 0.284744412399907 0.277257772071415 0.283485731417634 0.239156091445674 0.27047967115312 0.284047246688477 0.262342041410739 0.273522971743983 0.277091656990335 0.273196345075887 0.266831304349828 0.283182458868503 0.272671020090396 0.336734691190561 0.641237592035425 0.604482324234721 0.571807633984879 0.58074315279184 0.610811467077514 0.598731974885099
32 396681 0.303085434990002 0.281540659794403 0.304702223952219 0.288906594675463 0.264823831965954 0.260184516894971 0.372008143744358 0.274942379789439 0.267528335952017 0.280482337572097 0.287109055494815 0.273246891827522 0.258453188660988 0.282749256838698 0.294241659367961 0.271719718321699 0.259536846396978 0.267669109201832 0.284670522922391 0.279890543135238 0.261437884361534 0.297693125557329 0.268478297481775 0.278015406084857 0.270851619399111 0.273057746267624 0.249741842135832 0.29073639518009 0.365039849516737 0.353226330713154 0.335955708609866 0.399144159781144 0.354216261126241 0.36881948348679
33 396686 0.265910035636911 0.276792834631981 0.272318914097598 0.274336748095912 0.283366237867002 0.273448959880664 0.296109262870084 0.274023716875081 0.266836832884197 0.270346346547938 0.281405198808213 0.271514887686719 0.277703571584194 0.284615578162387 0.268205433691618 0.273952021265231 0.283180144550222 0.277784133482295 0.27710670204839 0.303840912287596 0.280893116296981 0.276101835252241 0.27810396370997 0.273381569239945 0.281850689376288 0.278723103556196 0.270967432108933 0.278959537404441 0.11313999532132 0.199438480661406 0.098484015369033 0.178556195966802 0.2066841836934 0.169182252125669
34 396687 0.29731595101734 0.407664440269404 0.29611271256943 0.304514570968286 NA 0.268607341568173 0.27374056662072 0.358089885513507 0.296506008759474 0.312954394537806 NA 0.287652207653336 0.270812521205317 0.26734411047758 NA 0.421434593951642 0.353113791999336 NA 0.36322124570972 0.271440169122086 0.285493942959716 0.368384777846016 0.304989458052453 0.294784742406784 0.378583998570417 0.300059315093765 0.269648328029738 0.26613254340784 0.00481171308943691 0.0119514812171252 0.00543732400217355 0.00463636928050336 0.00779978973531378 0.0479582982207215
35 396688 0.282847144829294 0.291915066401793 0.281578410180789 0.293209600442869 0.35747162422557 0.281425054230304 0.273909032571287 0.282176519921737 0.290098166157196 0.287333066663026 0.29655887222728 0.282557425692166 0.280772407073079 0.275600859430089 0.282887597659285 0.284112705244951 0.288661966754605 0.309141940973131 0.303322881681124 0.295221074195192 0.292250278064594 0.285513461703351 0.30323386502078 0.283744076436231 0.303818186075688 0.297736959364758 0.280061158965159 0.278537192289099 0.527104501707253 0.536849580366741 0.526157685473351 0.527520972172443 0.543544353147726 0.54737905459879
36 396689 0.271388588084851 0.29683835511302 0.276346158409959 0.263549703050982 0.262536753008739 0.286956462353159 0.280767755541374 0.288412042074484 0.286031497796108 0.287153618230701 0.262287089878847 0.283348094455917 0.275602390896007 0.290597061089738 0.275017452258973 0.272192934579969 0.279764025302249 0.356796560009193 0.306485758747875 0.332379508363291 0.327869435721413 0.28610949321748 0.287253145946779 0.260652373236767 0.285549254855692 0.271909301693662 0.283339903243789 0.29971773096876 0.486696548556482 0.481724960374836 0.505660571302048 0.503191612563904 0.489145387940675 0.501226412216474
37 396690 0.474741007662737 NA NA NA 0.109552406589345 0.271289763292478 0.274041886688119 NA 0.629723707972364 NA NA NA 0.28561875529688 0.266774906300134 NA NA 0.166163488018712 0.124396455073558 NA 0.27641921235817 0.299555083518811 NA 0.383093845020339 0.354209324086352 NA NA 0.274606267408745 0.265023018081077 0.0440126340783822 0.0162225719446253 0.0519372133292489 0.0913412166963063 0.182117648016456 0.0339678108255925
38 396692 0.24848512444924 0.237092407360716 0.247082776548568 0.278467741701719 0.247589059479249 0.262793225944553 0.282149732949967 0.261832282376752 0.260925927583481 0.25811253733548 0.255785168805661 0.267970518789788 0.252312210715548 0.267084141989261 0.254190488554643 0.214540030501888 0.276911635078112 0.249524111570355 0.233696539345109 0.282234286283807 0.25157985766645 0.25106519074738 0.273393440081663 0.253421581855854 0.260156355685738 0.237960803931145 0.209129893723314 0.293630234239923 0.776027548155203 0.765502103239638 0.771511281610646 0.755313520986977 0.781082853435899 0.774401467139715
39 396693 0.274030185414033 0.261663364457615 0.274721983546711 0.268755352412327 0.265872756547657 0.302793136378498 0.289101702305166 0.282024252763173 0.296466669269823 0.279788777698952 0.267187739838587 0.274527059897101 0.291855184779453 0.363888630186334 0.271444193100205 0.26505316508567 0.277556537793488 0.256819947838454 0.26069104078737 0.287820058323961 0.283429302935581 0.266185781848722 0.263447942654297 0.280145609165013 0.259681089192352 0.252790140036154 0.314199622616902 0.291186863560105 0.721566178816205 0.723429152007637 0.738530102655389 0.732847664637398 0.725189192057717 0.738088318037635
40 396697 0.278728164294256 0.311596649018953 0.286234389796567 0.289063645292531 NA 0.266351145803661 0.291159273745103 0.305467062087648 0.278085976979124 0.295322804890895 0.352245275001138 0.268580659166482 0.272979344524334 0.273349949247921 0.302710857048444 0.300772257773656 0.306919699938655 0.353321675848946 0.363927203729959 0.290210099616927 0.236929793340273 0.318886249474114 0.322449625479569 0.257006219697646 0.383272443936081 0.311523204495946 0.276667560089198 0.282590494202417 0.0699276574782716 0.0114372891130386 0.0763356005154238 0.0549035080326351 0.0712607133060716 0.0792739528757488
41 396699 0.258301419195896 0.27799059582135 0.258200305008058 0.27017947734248 0.291466992199154 0.264154526858339 0.270877995560446 0.268997626745141 0.259137592309184 0.265585334731477 0.264265259959162 0.271187251630646 0.266943058957042 0.254672209181502 0.266397813628565 0.261208075352945 0.270780300222052 0.276013920326956 0.270117231883441 0.234055482279883 0.248389833502921 0.25829025142912 0.265049267640823 0.283294710810043 0.277528623100865 0.263063749952971 0.26168856650252 0.259956826044701 0.41179594738471 0.409629851392329 0.412581485198193 0.431089992605568 0.383602304153048 0.402462701549301
42 396700 0.316922753762624 NA NA NA NA 0.286208176918366 0.281779928753191 0.350054237497065 NA NA NA 0.297889016249335 0.300345804687865 0.309861780023064 NA NA NA NA NA 0.35906594690507 0.626429284311691 NA NA 0.307579906500813 0.311975828199713 NA 0.288157319331565 0.460488378145781 0.399827066184319 0.369282723093318 0.416085723633521 0.401862374358626 0.433760550934255 0.41673591460219
43 396701 0.275112758104261 0.27834295595138 0.2764055471308 0.27467228777469 0.292316519340082 0.288449046144757 0.306104174148141 0.280015340370594 0.281937858521804 0.293812670661988 0.301413215905501 0.277245010608788 0.283002299558182 0.32694719562292 0.285112920847188 0.283043864680848 0.297292051972396 0.294690015287582 0.285228844969663 0.335478652817083 0.286834852319465 0.27734384282764 0.280323535377253 0.281018980700389 0.286230499319167 0.288267920166584 0.295447959695884 0.321726273203818 0.451282626820083 0.498714844341037 0.469292147992701 0.462807011428582 0.488315061161589 0.475916395698455
44 396702 0.19112007490665 0.226265928242607 0.228235888909142 0.220527630927455 0.239522319223552 0.160459713816047 0.229097372544308 0.215742640019137 0.192940861117927 0.218037002718043 0.234618967511252 0.19750071617855 0.158921574731465 0.221903726367541 0.279086968321272 0.282998652325778 0.271970125976873 0.260887454759431 0.286205099077713 0.303366359654284 0.280634799045931 0.283193084227939 0.271151559393896 0.281126976570219 0.282705494254666 0.276178880084377 0.272747820987872 0.354804588040147 0.596346795497461 0.590188036252972 0.600372599402456 0.600326976546117 0.598068480845237 0.606617267898787
45 396705 0.273622899912154 0.259267487782426 0.265547385263482 0.258037787685074 0.263851478063218 0.383248882774634 0.271003442300832 0.254185651521537 0.269027542523997 0.262487199289108 0.266095198381977 0.292062437781956 0.405611202415983 0.368610105439951 0.25538124376048 0.251188331729055 0.274346770623983 0.280298795980167 0.258135918468742 0.298400917424322 0.304074870634288 0.247914806698832 0.264592707247952 0.286455165516338 0.265452872678569 0.24979803789673 0.399574050086485 0.363451596741979 0.188378208434988 0.162197502202452 0.162817190236654 0.165281148224427 0.172729736990179 0.208559422664026
46 396710 NA NA NA NA 0.0650586284808102 0.268714837344381 0.238932261766456 NA NA NA NA NA 0.260884309194016 0.253030771455494 NA NA NA 0.111191850843048 NA 0.228811345316412 0.231233568200078 NA 0.385565128171488 NA NA NA 0.251581884910793 0.24693915167386 0.333191032535994 0.327608585942686 0.301901341012277 0.31025779531832 0.338202538123537 0.332942245750237
47 396711 NA NA NA NA NA 0.329627486251412 0.284118397883718 NA NA NA NA NA 0.290236789754339 0.284431058306499 0.3149691759229 NA 0.38400445898157 NA NA 0.280466290844991 0.356936612527075 NA NA NA NA NA 0.307515562939964 0.366322893863306 0.128809082068589 0.0865054971613946 0.172959148008548 0.17096741928481 0.246453709202416 0.141278585072625
48 396714 NA NA NA NA 0.188015261306247 0.259686728585796 0.257008382842486 NA NA NA NA NA 0.277703571584194 0.257269952703305 NA NA NA NA NA 0.263027464802207 0.267117570939376 NA NA NA 0.264438555305138 NA 0.279002433736751 0.274062104865674 0.0406558789214199 0.0575041855273293 0.0203598127634819 0.0135082343594227 0.0560679801391578 0.0154508264474015
49 396717 0.32972490051018 NA 0.290352282003961 0.339599308170039 NA 0.28285877629515 0.266329995879993 NA NA 0.321692997525463 NA 0.37081386064296 0.291715619017931 0.297505539590794 NA NA NA NA NA 0.330778566558966 0.41394212175033 0.265649765304799 NA 0.295683363437219 NA NA 0.295670603140705 0.324352360389067 0.301139693101085 0.305903527019035 0.304460153584835 0.301217804787838 0.306371100405648 0.3084794965701
50 396720 NA NA NA NA NA 0.288092093984094 0.322790140645405 NA NA NA NA 0.331589503061521 0.272311113890505 0.275470976010341 NA NA NA NA 0.357665430671415 0.278724238666658 0.269230300667145 0.442107732525848 NA NA 0.377353862949657 NA 0.274794466778778 0.271705652217074 0.176963271945779 0.232301790695805 0.20667670702139 0.172219443789337 0.154783700873745 0.206412611960618
51 396721 NA NA NA 0.321337125210803 NA 0.258519709292025 0.281172162247771 0.317626276342095 0.360680094333311 NA NA 0.305181035806775 0.258817739624926 0.25703700036847 NA 0.421434593951642 NA NA 0.297508348091348 0.273514833260017 0.261243097889464 0.317959620902684 NA 0.350332506439237 0.387004562368015 NA 0.255632419095255 0.250905053194209 0.0886208263419748 0.0684306131880509 0.137133676806012 0.099307799031687 0.123178184963383 0.00487583772290105
52 396723 0.302065153361293 0.343729490051548 0.308313368827781 0.259550427547464 0.269422206288059 0.238825000949643 0.237826747326989 0.250761141722774 0.277153051819832 0.273133903965574 0.237274807548492 0.203377669341654 0.268877876947088 0.237270621031788 0.28311355976045 0.279058862645375 0.211578803210499 0.293510096687016 0.265885695082804 0.240849869313635 0.265356391560169 0.27209052403221 0.238793331541582 0.214616392671943 0.202103168936979 0.244230315279396 0.257029648040364 0.199115610326141 0.336586307573673 0.314934644628072 0.388451957289769 0.448588857452945 0.359578022065763 0.431744918911231
