ENTREZID GSM714777 GSM714778 GSM714779 GSM714783 GSM714784 GSM714785
396681 396681 0.365039849516737 0.353226330713154 0.335955708609866 0.399144159781144 0.354216261126241 0.36881948348679
396686 396686 0.11313999532132 0.199438480661406 0.098484015369033 0.178556195966802 0.2066841836934 0.169182252125669
396687 396687 0.00481171308943691 0.0119514812171252 0.00543732400217355 0.00463636928050336 0.00779978973531378 0.0479582982207215
396688 396688 0.527104501707253 0.536849580366741 0.526157685473351 0.527520972172443 0.543544353147726 0.54737905459879
396689 396689 0.486696548556482 0.481724960374836 0.505660571302048 0.503191612563904 0.489145387940675 0.501226412216474
396690 396690 0.0440126340783822 0.0162225719446253 0.0519372133292489 0.0913412166963063 0.182117648016456 0.0339678108255925
396691 396691 0.390064895862288 0.392613225659421 0.41421732987291 0.407543346959588 0.420370876317921 0.415214971515299
396692 396692 0.776027548155203 0.765502103239638 0.771511281610646 0.755313520986977 0.781082853435899 0.774401467139715
396693 396693 0.721566178816205 0.723429152007637 0.738530102655389 0.732847664637398 0.725189192057717 0.738088318037635
396696 396696 0.638861547079738 0.631713514688433 0.632418230307811 0.630961990054271 0.659510866537067 0.651785113108937
396697 396697 0.0699276574782716 0.0114372891130386 0.0763356005154238 0.0549035080326351 0.0712607133060716 0.0792739528757488
396699 396699 0.41179594738471 0.409629851392329 0.412581485198193 0.431089992605568 0.383602304153048 0.402462701549301
396700 396700 0.399827066184319 0.369282723093318 0.416085723633521 0.401862374358626 0.433760550934255 0.41673591460219
396701 396701 0.451282626820083 0.498714844341037 0.469292147992701 0.462807011428582 0.488315061161589 0.475916395698455
396702 396702 0.596346795497461 0.590188036252972 0.600372599402456 0.600326976546117 0.598068480845237 0.606617267898787
396703 396703 0.820576415710719 0.830125664393972 0.824130902180325 0.819980102989531 0.815865676960959 0.820687272580585
396704 396704 0.0681175395888796 0.0549940659232747 0.0740019591172519 0.02816051404236 0.119974839453736 0.0585106836572251
396705 396705 0.188378208434988 0.162197502202452 0.162817190236654 0.165281148224427 0.172729736990179 0.208559422664026
396706 396706 0.235319384309031 0.221098356386652 0.229803963966456 0.205639563627801 0.247987211951735 0.228776212493893
396710 396710 0.333191032535994 0.327608585942686 0.301901341012277 0.31025779531832 0.338202538123537 0.332942245750237
396711 396711 0.128809082068589 0.0865054971613946 0.172959148008548 0.17096741928481 0.246453709202416 0.141278585072625
396712 396712 0.100035758846133 0.121892494378753 0.0977741659784506 0.146076840788124 0.162860336109242 0.150271667799604
396713 396713 0.463689934502873 0.45849392260553 0.453437571821382 0.446598602068171 0.440800552586732 0.442883573364858
396714 396714 0.0406558789214199 0.0575041855273293 0.0203598127634819 0.0135082343594227 0.0560679801391578 0.0154508264474015
396715 396715 0.423667249537013 0.437138440770875 0.435233787503775 0.425166030196162 0.43112538424612 0.436219501663058
396717 396717 0.301139693101085 0.305903527019035 0.304460153584835 0.301217804787838 0.306371100405648 0.3084794965701
396718 396718 0.236283152280214 0.239498640243252 0.263783552108985 0.268625831880327 0.238543291707927 0.272397109030326
396720 396720 0.176963271945779 0.232301790695805 0.20667670702139 0.172219443789337 0.154783700873745 0.206412611960618
396721 396721 0.0886208263419748 0.0684306131880509 0.137133676806012 0.099307799031687 0.123178184963383 0.00487583772290105
396723 396723 0.336586307573673 0.314934644628072 0.388451957289769 0.448588857452945 0.359578022065763 0.431744918911231
396724 396724 0.320566010488919 0.342193198146551 0.346595765670594 0.311001150068336 0.426524213886427 0.312108458349812
396725 396725 0.641136989230619 0.637519532092841 0.667777113760916 0.649248146623108 0.663663937401112 0.661018114362486
396726 396726 0.175028281742313 0.0947228885036431 0.167228426770165 0.249980191063014 0.149968173638918 0.246020494136535
396728 396728 0.269089444648814 0.332048542334914 0.306045379577934 0.341613570624277 0.379230833462427 0.341707999745119
396729 396729 0.482964804809106 0.492637384975966 0.498670357363753 0.501470224895268 0.506158480744761 0.508766395769789
396730 396730 0.613714238725642 0.608729566303422 0.584133525021968 0.605077520944825 0.60309828005244 0.611620968958405
396731 396731 0.106439391113451 0.0746834741108583 0.0724281586113778 0.11918342897163 0.137437413242777 0.0329411368272577
396733 396733 0.692890377009863 0.685003801638631 0.700063573595076 0.682307337543583 0.697941667636853 0.689497257746872
396735 396735 0.733459566784158 0.737568779955047 0.726608242483781 0.745187773309705 0.71346598277522 0.729480266437129
396736 396736 0.395855805803492 0.376571843843333 0.396301099392651 0.390127893179247 0.358062313426393 0.373995051086604
396737 396737 0.549721355360955 0.459032743511771 0.549009027488285 0.678331317364533 0.558584087709034 0.630140124593122
396738 396738 0.645993209314496 0.630620780035313 0.650262178324425 0.669213421744985 0.665215944048944 0.665195530693634
396739 396739 0.416972865427983 0.395285407050019 0.407173312845217 0.394810675141559 0.357769531851799 0.385063151061228
396740 396740 0.566444387876734 0.559492774730449 0.564712901718066 0.580272936187559 0.57234139523648 0.562116895858718
396741 396741 0.695119033477574 0.683614901170644 0.688353899429334 0.726120290398637 0.714228416513484 0.718444076739996
396743 396743 0.570876918204037 0.521163518244716 0.553661948591953 0.585985588291067 0.541902560029054 0.564828464517798
396749 396749 0.0519453055840051 0.0278639009856618 0.0242840950567493 0.0348183534754168 0.118124132065867 0.0088711013210184
396750 396750 0.798224706116042 0.820961334931815 0.823879556964129 0.813125300048179 0.822860406360333 0.811958819156577
396751 396751 0.295130270982964 0.30635238303439 0.304600558069088 0.288974818344534 0.283489871494254 0.286676533075431
396752 396752 0.441819352351657 0.427659299744758 0.541668276045941 0.654782500679951 0.485557231074795 0.610275015856432
396756 396756 0.168055613659108 0.211791910958849 0.178044327656051 0.230085601040914 0.219266472962731 0.202613717106461
396757 396757 0.141905834215079 0.252686176879201 0.129686015502543 0.261451834572647 0.19811001754803 0.24577407276039
396758 396758 0.0676695065586001 0.00921160345274894 0.0783871396672837 0.0031540531274136 0.137532702422677 0.0193246973900783
396759 396759 0.0566852486205295 0.0693311419826099 0.0260141728802766 0.0166697120779917 0.0696753146935947 0.018661577535878
396762 396762 0.390077470471445 0.385324483538383 0.382217581876144 0.37521175611891 0.394914139178829 0.391742554920955
396763 396763 0.313809910976537 0.297856683842284 0.350388635587051 0.34031307832956 0.350606889869825 0.339638084602838
396764 396764 0.615751025001016 0.633429798479564 0.635005589850385 0.661327706341314 0.651197446921108 0.665253427663329
396765 396765 0.148411875053893 0.178907989290968 0.158371120081065 0.162605867552626 0.17061240879252 0.142570952081973
396766 396766 0.170489543650174 0.162084167992367 0.14496982560001 0.180838307228219 0.17204683138744 0.173707767160315
396768 396768 0.898846380771783 0.898413107170646 0.895651798249672 0.90357179089632 0.899592551536771 0.903315880311833
396769 396769 0.192948797832094 0.106120384429239 0.118965956285153 0.226646850765294 0.116297391924292 0.167866476822613
396772 396772 0.316501471996294 0.351693474273188 0.336394094751077 0.357667569710397 0.34015329371179 0.350192300345347
396776 396776 0.32584691176237 0.31025779531832 0.341880728910633 0.313694950101966 0.300862870789233 0.319882783128894
396777 396777 0.485104284574274 0.470408424499809 0.560746497731485 0.593610831286079 0.526020164242592 0.570629229143714
396780 396780 0.724427454560159 0.773913389031527 0.732818604581497 0.76254514137775 0.734607026302692 0.754206204764786
396781 396781 0.632570542468388 0.579089203374063 0.654054999780046 0.676425515243481 0.706050968797189 0.695098222955751
396783 396783 0.315260207893805 0.297988537167686 0.298803170782705 0.297060847502065 0.36665797179173 0.327690026992328
396784 396784 0.764374137011691 0.729246304954015 0.785124189842668 0.80576528201726 0.786026661584892 0.805638849223195
396785 396785 0.456837255391715 0.402144843715413 0.444702996362942 0.468429713039143 0.480535573416317 0.48030052310448
396787 396787 0.149103050463258 0.138338264698889 0.117463073459801 0.104177724073366 0.0194861143927185 0.132183856483105
396788 396788 0.199767888752787 0.192395591892977 0.183993339751627 0.204486624912802 0.131241628067273 0.183518743045781
396792 396792 0.152085316511674 0.0996185297953261 0.170795713263743 0.183770779706557 0.0480046019355685 0.144626686040772
396794 396794 0.193237461343134 0.190236543067415 0.193307802103838 0.16051889320806 0.137038912611349 0.198351940551977
396799 396799 0.132193262913749 0.161014298241095 0.17767628900712 0.16374186634677 0.147731222272826 0.181154972327986
396801 396801 0.504443674054599 0.483932402783335 0.4973905723669 0.52394935451042 0.506289608348427 0.524680186375747
396802 396802 0.00567097881820605 0.0169947569151822 0.00728613147219109 0.0111882227650724 0.00938760635055163 0.00759008803259319
396805 396805 0.253466436866407 0.257966847244811 0.257885262605206 0.188215136369419 0.314499126216413 0.253685758266121
396806 396806 0.0324343917161928 0.00205523764158962 0.078901712060408 0.0430937621389897 0.175249316737751 0.0232347754615155
396807 396807 0.947797304736906 0.944121642996927 0.937402936531339 0.942153417057973 0.940757183226322 0.948501245656268
396810 396810 0.597132799227902 0.57109838699846 0.597096269655182 0.589021434394731 0.597510984336199 0.599772661356384
396811 396811 0.50473827852028 0.464942532540983 0.500841822039739 0.467991597368743 0.503586605308793 0.470061847714864
396814 396814 0.188041327437389 0.171788811793524 0.169997614621107 0.164532133731074 0.0578189546095878 0.198285551584956
396816 396816 0.661108245835913 0.658723276321022 0.675565549287572 0.662185186333091 0.669852750096799 0.676338727740098
396817 396817 0.208868384633429 0.189437374281162 0.167980555041025 0.121693595811029 0.0551021218740559 0.125387409891161
396818 396818 0.332254354999978 0.29296567104753 0.309318925181125 0.27523980586937 0.309194521725929 0.301189534655644
396819 396819 0.238960216297544 0.216850572113154 0.185961250893302 0.230975516664404 0.267925926820604 0.20755978630875
396825 396825 0.266764137070296 0.291581446457866 0.281695793719655 0.374954752219871 0.307299755542091 0.321906523280542
396826 396826 0.593520715103004 0.55647621800241 0.592386792424799 0.598316406077573 0.610461108706788 0.597510683955538
396829 396829 0.00505593905301038 0.0110697701892667 0.00414503263156753 0.0398882504754433 0.101168501728418 0.00427366422205768
396832 396832 0.466573870422683 0.464793169894047 0.471342100827371 0.433887235601559 0.469697193103673 0.459791200519933
396833 396833 0.625376693173731 0.623515320591138 0.628955214450216 0.633362347788576 0.636901921097987 0.629688864346452
396835 396835 0.118908915805404 0.0722955931853064 0.141483568066126 0.136570903480254 0.257725078104414 0.143429459426043
396836 396836 0.204599155615142 0.00531075211123243 0.00319916841212781 0.00436225499870154 0.00762935842861069 0.00392655985417746
396839 396839 0.178734794442913 0.176945958824736 0.212248352310655 0.170287646085762 0.199687193466561 0.205908000480166
396840 396840 0.238142217251442 0.284041901491289 0.239657958826818 0.225386449842346 0.240044058411163 0.259205239597619
396841 396841 0.395038926406335 0.405318188731878 0.390052153725606 0.407779149313116 0.427738916747911 0.351543270497289
396842 396842 0.534885696474751 0.49169829114943 0.530534817694623 0.48376869835154 0.485887603580616 0.485761405722289
396844 396844 0.446367067307135 0.322820385786987 0.360205749086328 0.389403740839369 0.463646462912936 0.419466622550126
396845 396845 0.776108492275609 0.781340691821019 0.741298330629522 0.75772673519769 0.703910786274016 0.73849559253979
396846 396846 0.0320373338142078 0.21519940697132 0.0485292176322719 0.0183821683530453 0.203386713770442 0.0301589092008986
396847 396847 0.155354878989805 0.107608172810974 0.111263386195676 0.0720983274971436 0.128387126347336 0.102599120997387
396849 396849 0.623008884679984 0.620649934867458 0.618062487974645 0.629765281142287 0.638307713177114 0.634073049295475
396850 396850 0.516210633669303 0.51193894375918 0.44767510672616 0.499450114178846 0.182464530360368 0.453146728256359
396851 396851 0.541057446157587 0.510727895325827 0.514740237800221 0.527912720150519 0.507962652992223 0.53297559307086
396852 396852 0.609331210113758 0.637333935203395 0.618352224964141 0.65254757889091 0.617073346799655 0.636256930973562
396853 396853 0.583559751142871 0.561489495278685 0.58828851040612 0.567377815266707 0.584787399870855 0.591697325360395
396854 396854 0.397933960868155 0.404858581819047 0.388056324874623 0.40133605052519 0.384868544457609 0.397655724038793
396856 396856 0.269637319083811 0.265411143488461 0.261988619191932 0.228221725375242 0.277273717527726 0.268490287077065
396857 396857 0.360097672679525 0.385999050445897 0.345247561565784 0.365272392317937 0.367584593910133 0.378531469987662
396859 396859 0.400263520166845 0.412834267461331 0.420649838696894 0.389842185053318 0.424945529656679 0.42481683984354
396860 396860 0.389188843403805 0.416004801598589 0.376428631819821 0.38530964026764 0.382944504098754 0.39427424592597
396861 396861 0.394255800579267 0.559036204124076 0.4078899481838 0.539644858984911 0.269637319083811 0.500027763059828
396862 396862 0.504879626300605 0.455240758077854 0.5324717969423 0.496337237836462 0.538534803145552 0.523518404873504
396863 396863 0.158053089843835 0.100464628056894 0.15960928833697 0.140669093841841 0.192616299547 0.158984163103339
396865 396865 0.706366524281347 0.602791254071527 0.735219414341789 0.682170715938639 0.741744979889742 0.720273218402623
396866 396866 0.364927762684769 0.333292269338457 0.358225403896249 0.359179165507327 0.339118953140996 0.349159201773465
396867 396867 0.284833222136703 0.25222532909768 0.298179089521355 0.327880343354626 0.299223483129468 0.305247730729025
396868 396868 0.221288571663253 0.187651491296292 0.218811074364978 0.20705467682587 0.187220671875746 0.186376095978127
396869 396869 0.779225218793993 0.715526699530686 0.791215374732754 0.849222877693816 0.811354855130913 0.837955126013967
396870 396870 0.420089734938488 0.522362845907601 0.472845079400519 0.42324279208539 0.580113961689161 0.52921546440175
396871 396871 0.471709080199119 0.319882783128894 0.40700532969419 0.584653987152167 0.3807151087339 0.542161096723099
396872 396872 0.241822063976296 0.173043220387906 0.244439781074874 0.238627616265625 0.270596173759808 0.245044591482793
396875 396875 0.667173283287401 0.668359296548606 0.663277178967195 0.664406289068544 0.658597611379203 0.664149228973884
396876 396876 0.320521181174188 0.319430455815636 0.332587930320646 0.359687984970558 0.384620980614162 0.336635010466501
396877 396877 0.61233465329327 0.599613624670095 0.627204632577334 0.611283791477715 0.617996767489827 0.623260124062253
396880 396880 0.516511606526793 0.482581153333616 0.442355372535387 0.438979603262598 0.503633134339949 0.46313382958481
396881 396881 0.836334778169309 0.860076437470402 0.674871767983442 0.7142854466084 0.847400621998447 0.813230247317566
396884 396884 0.0238039571968248 0.058303553516257 0.022519732166976 0.0184573401879287 0.0454250134362848 0.0190769529228401
396886 396886 0.875667363656187 0.863967532213993 0.857704728375002 0.846423522568447 0.873027751388305 0.858693325833169
396887 396887 0.392222105373199 0.371330522480395 0.397732920304453 0.381738153379647 0.359122137308336 0.366932591487024
396891 396891 0.311738369405449 0.320442121424492 0.296818888311673 0.266891354294026 0.265763889409706 0.299238305358285
396893 396893 0.511004856505657 0.516367093783323 0.58398885262273 0.673722564524391 0.539247241450859 0.635535124743759
396894 396894 0.594652204324134 0.578173571532889 0.591697325360395 0.594697475027454 0.596971877465512 0.611044675669036
396895 396895 0.168088438618355 0.115623648825737 0.174013716130253 0.163045925634696 0.21216514102909 0.208411680902164
396896 396896 0.22335421561091 0.221598115057495 0.203412024654635 0.237974850896974 0.149859644678864 0.184079280837409
396897 396897 0.436984867955314 0.431228668288131 0.4092617007652 0.43278211242801 0.392476112705877 0.423087938256552
396898 396898 0.74146873964438 0.752915457601534 0.734433377373799 0.734190074534658 0.728878953668471 0.724751328429638
396900 396900 0.255905880960897 0.206091888540864 0.174390106233173 0.20589311713384 0.229919946809791 0.195611743132438
396905 396905 0.442593776116169 0.455396947467298 0.446470242281134 0.45187560325069 0.444413343159061 0.45253305665623
396906 396906 0.562537923525049 0.558789455880333 0.540485677903607 0.54076513365602 0.568228450547093 0.5593494550709
396907 396907 0.690071229328802 0.703572656602256 0.679279737323678 0.687493714560819 0.680419841281453 0.699548614958604
396908 396908 0.542210672282196 0.564521268112679 0.539183494364394 0.545985603968046 0.536461566926735 0.537884759536089
396910 396910 0.547502677403746 0.507799303856453 0.547699638964602 0.53648983112754 0.556198823045783 0.561047519622343
396911 396911 0.79052654449369 0.790357337268083 0.811839253367394 0.804845000192732 0.808150542139316 0.807831060883805
396912 396912 0.723514406719671 0.737387370109224 0.723202631555475 0.707294798248178 0.698220572768519 0.696483843129329
396913 396913 0.928721696430119 0.88735241758442 0.871992248902584 0.928408104070504 0.929128866590181 0.931634192433551
396914 396914 0.501258820123419 0.505993288442687 0.530924163352068 0.513589822724521 0.531083172766349 0.524099921286845
396915 396915 0.551374041804702 0.546489192830356 0.552792392859406 0.619072916538655 0.601516530601606 0.605342326338591
396916 396916 0.489487759231195 0.477916545556602 0.482310796983401 0.494737447225572 0.495713432722182 0.484273243790926
396917 396917 0.592474059940257 0.540125342524947 0.581305777698308 0.637639087922411 0.609989621285902 0.622859517351355
396918 396918 0.397451091636717 0.375195615186525 0.412771299700662 0.434636043737186 0.425686017830177 0.419425360153342
396919 396919 0.473452844245786 0.426871956481096 0.464486195385315 0.454226341406787 0.449315579249255 0.446598602068171
396920 396920 0.0181648144020031 0.223641556086681 0.0170638077250212 0.00636659050110393 0.33668011758654 0.0635639638031566
396921 396921 0.0695170884501717 0.0841803470891277 0.0365267616112949 0.0277912846182208 0.0942000236400789 0.0921718913465417
396923 396923 0.649890868338453 0.629263418881665 0.662794017645717 0.681681729773378 0.661760649338101 0.67523001022742
396924 396924 0.633549335642502 0.618625878721933 0.651599038211895 0.637151659905806 0.652668277371825 0.651384890544629
396925 396925 0.666437459737597 0.627227634189005 0.671054045187297 0.663023573316937 0.673579866754927 0.664341987037607
396926 396926 0.654338128988369 0.64403245068608 0.6330062398089 0.624495803800179 0.638916485771837 0.644708773310109
396927 396927 0.145426039415354 0.140736761377001 0.116158180542472 0.196237603986369 0.11831313151183 0.180481319014367
396928 396928 0.0834641909875597 0.00978536972265362 0.100195581100831 0.146255227879222 0.0530752983287806 0.118463463891394
396929 396929 0.0958774867897217 0.0970431389026027 0.123673908819358 0.109886645963958 0.112561679607765 0.118816889868962
396930 396930 0.502828511330666 0.510870705263036 0.533445775214699 0.510642243533708 0.543728426527222 0.545498100825682
396931 396931 0.658094904324043 0.672588082472089 0.653780916060845 0.661596037539731 0.650756427528228 0.653254325142341
396932 396932 0.534473316847637 0.546512697008942 0.541852775604855 0.539650723220504 0.553371012943924 0.554399301931431
396933 396933 0.512149860579954 0.494532861533845 0.513050846507826 0.51274592242952 0.534281522250223 0.533678886994589
396934 396934 0.459523148795837 0.47812009961481 0.494385275609109 0.476103288638928 0.511534782753224 0.488724735183087
396936 396936 0.118349978542611 0.164215284483127 0.102837815979471 0.0053819445273035 0.0349008157592901 0.099601810434705
396937 396937 0.242407099509264 0.293079742406491 0.23132884729481 0.261598983603951 0.323863020267609 0.303642610736909
396938 396938 0.748756525484214 0.70290284071582 0.742011288358445 0.739482547698333 0.72503308279709 0.741198485667781
396939 396939 0.0608372066409349 0.104280079788532 0.00336852109075165 0.103058035301646 0.0682675024481067 0.125451518709655
396941 396941 0.776450334827916 0.776956945968086 0.790035146742916 0.786799332372667 0.795055949134679 0.790194050152442
396943 396943 0.565476215965035 0.551967436012804 0.593018660656644 0.602859347985306 0.589767029550956 0.58785546340779
396944 396944 0.562862365724135 0.618347767431278 0.615699635510809 0.628672703565186 0.60846242168178 0.623638191793301
396945 396945 0.674458331854409 0.64202496522668 0.661041743998135 0.695251586741889 0.701008902937466 0.70612119039717
396946 396946 0.757339018223329 0.765369383330616 0.735074699720263 0.745534714445359 0.748641136681296 0.745761497013933
396947 396947 0.214547653859414 0.192412810881102 0.226982410843938 0.242829663714285 0.268272552763857 0.200973516477088
396948 396948 0.431556633466337 0.384940687139253 0.400349897219285 0.423992379431736 0.419499291153861 0.437922094755717
396949 396949 0.412304217263691 0.388674008370427 0.402887069748114 0.364495645662722 0.417980097652841 0.401989902144328
396950 396950 0.839697376044745 0.853174368604809 0.844702041837211 0.844965670916133 0.847447860861982 0.846194832911311
