Human.Ensembl.Gene.ID Ensembl.Gene.ID EntrezGene.ID GSM306486 GSM306574 GSM306575 GSM306576 GSM306578 GSM306579 GSM306580 GSM306582 GSM306583 GSM306584 GSM306585 GSM306586 GSM306587 GSM306589 GSM306590 GSM306592 GSM306593 GSM306594 GSM306596 GSM306598 GSM306600 GSM306623 GSM306625 GSM306627 GSM306628 GSM306629 GSM306630 GSM306631 GSM714777 GSM714778 GSM714779 GSM714783 GSM714784 GSM714785 GSM43176 GSM43178 GSM43179 GSM43181 GSM43182 GSM43183 GSM328803 GSM328805 GSM328816 GSM328818 GSM328828
11 ENSG00000003756 ENSSSCG00000011395 100515237 0.271874378845957 0.269335992295769 0.269994981688661 0.275472681776132 0.268744148371926 0.280549606520094 0.278204297084205 0.277283740995962 0.272549604579639 0.267994294344711 0.266433060038962 0.277078412180807 0.284985637016831 0.290346292091365 0.271130482768371 0.268533592784516 0.282569833637186 0.278677717482454 0.265885695082804 0.276084606405093 0.302200681748051 0.272691548086136 0.271341436443555 0.268220092569139 0.278959851884618 0.264630397770955 0.282885545571724 0.302965679529919 0.576351906138213 0.564837460846298 0.565863378490432 0.578061924641657 0.561024240696027 0.580046075695688 0.521286826488924 0.595052700126952 0.612240747446917 0.58360047058148 0.600304748387257 0.545075408198859 0.554324521776696 0.527316437349216 0.604036675188126 0.55428238770847 0.570414275524338
12 ENSG00000004478 ENSSSCG00000000743 100337672 0.298887409031787 0.290798299148402 0.290150939650415 0.301357645029331 0.291780423979706 0.267669109201832 0.314098999788177 0.272418385934813 0.269918953645459 0.277213773015805 0.289232862759042 0.299114509286174 0.278728325103783 0.265538627434703 0.28268053894963 0.301023496156867 0.280688959583351 0.284876929612057 0.282300575386494 0.275975216276158 0.245105959826064 0.318609083825522 0.296378812685507 0.308649344112578 0.275348856691142 0.291187959262403 0.242581313021037 0.257141129873454 0.762201519194743 0.740736546215948 0.725151347682332 0.750022903564897 0.738895872967062 0.762377467837424 0.613363257130633 0.633768078921517 0.561100081638956 0.611958969137806 0.585801747145406 0.51902075232589 0.53470934452788 0.533031088357374 0.65250218176236 0.4935230890945 0.572094911413977
13 ENSG00000004948 ENSSSCG00000015320 397638 NA NA 0.279786220075011 0.306200254394148 NA 0.326031293960392 0.256194414633749 NA 0.325630567387803 NA NA 0.337737144276012 0.312424531592609 0.332902589129823 NA NA 0.346023435599971 NA 0.32427699927634 0.273416456437907 0.272124260969654 0.335989108027037 0.330601094684723 0.336268305241969 0.363553416261944 NA 0.306706637321474 0.296165514101144 0.193779420294797 0.162657539422846 0.188642656169298 0.209716877668641 0.22212431680186 0.1585476518214 0.462587277920195 0.492015705075155 0.428067936775454 0.412764800813408 0.353795271340813 NaN 0.530115329338948 0.560869433971416 0.445174253955607 0.557369356108962 0.458924450404681
14 ENSG00000005022 ENSSSCG00000012623 403155 0.254854798907284 0.257673480664805 0.269391698205822 0.276266146059089 0.26101980417384 0.265450895352645 0.283002813095646 0.272089794356634 0.27352034863427 0.269080009696976 0.271244946032809 0.258815946637583 0.252123597005715 0.26734411047758 0.267103661985237 0.265172280248927 0.274951830780453 0.249229646782158 0.267819511134155 0.274710011874526 0.272124260969654 0.263509792720561 0.262279454784002 0.276291464394868 0.272755512756905 0.265376831513486 0.259660124516129 0.267288599193853 0.788970216146768 0.785833005187176 0.794661922847032 0.78957652626042 0.791965394128355 0.792340942311441 0.563182668188298 0.539461469382037 0.567148959289122 0.626606429557476 0.604990785107719 0.32958845442526 0.553773448369608 0.461246616194236 0.488726406592487 0.476521826854526 0.554275797299088
15 ENSG00000005700 ENSSSCG00000004460 100153597 0.289380947162793 0.274078919276412 0.287489106388212 0.284058605620829 0.267162914976364 0.261644703254498 0.261785924351991 0.270535109124346 0.276982317567587 0.272787062981795 0.274132665120895 0.283715514548244 0.280416210818498 0.275739196205812 0.277934199581628 0.282942301217939 0.271970125976873 0.266828609747485 0.286783040851608 0.259153182465981 0.284965556383629 0.286372964691816 0.276055499236374 0.263506936927434 0.271776930621983 0.284622425962088 0.306706637321474 0.268809436871691 0.387570199629045 0.390171137535564 0.38163151511354 0.384412315322602 0.390693017211682 0.383733031966607 0.524093728092661 0.643105424064079 0.696552285054824 0.62898850101384 0.623321956616923 0.690616246788443 0.559305013132627 0.584154513011832 0.634764048728955 0.585417801583517 0.582539902103571
16 ENSG00000005810 ENSSSCG00000009473 100156216 0.285056911584356 0.316447922959099 0.292945063774265 0.278467741701719 0.276682199433115 0.292470159633778 0.264152193664613 0.286039882565065 0.299367726430362 0.286800653591624 0.273562518235832 0.278286284576497 0.309019727030499 0.312220997773763 0.30724464674655 0.304075685492879 0.259270707171599 0.287841186951372 0.280397243348397 0.367382501064168 0.323538093906863 0.272403810658212 0.282592929162801 0.279943055992847 0.261047951499841 0.285220370029709 0.295004087708968 0.303244694357598 0.552189903799872 0.541815347868928 0.564842563678206 0.573855186162287 0.566922534661222 0.575635560543056 0.505699505719233 0.446007413933123 0.479938790663892 0.469932116333846 0.52560438576654 0.516614400451594 0.560931151824157 0.581324554277792 0.609728034287776 0.558925337909522 0.563537922242449
17 ENSG00000005882 ENSSSCG00000027198 100516037 0.283862259887474 0.283284999545432 0.281303149114418 0.27314234779264 0.294556705126222 0.297699625019258 0.275501151727416 0.279923104246075 0.278611036889862 0.279222675420325 0.281674564157092 0.282124898617647 0.295965766523981 0.281904076857958 0.281804626103328 0.276260171099191 0.275800534064668 0.293832289451118 0.278206872473907 0.27641921235817 0.285925476502535 0.277739685594768 0.266422411066977 0.280547401056125 0.279023767840682 0.277801540585861 0.291102006230947 0.299794742893925 0.48584885721432 0.491562011914737 0.490362147921973 0.474613491938781 0.496781540464442 0.483806406502399 0.690193210331717 0.757024807769893 0.72140636749112 0.730560648665193 0.767609819751738 0.673655227367884 0.542384835203961 0.550165196516391 0.575757405107314 0.584533426235829 0.566106951293246
18 ENSG00000005955 ENSSSCG00000017688 100512984 0.217650810880432 0.243624404191374 0.236796724203782 0.258037787685074 0.26371397016053 0.273027092014735 0.266254888122896 0.261832282376752 0.22322286489081 0.240052615976611 0.250434032956325 0.264704390264196 0.273677328867982 0.240754372423928 0.241624761456662 0.229665398755527 0.267403268684312 0.26498594543687 0.267649582492529 0.252878169656732 0.268350838862734 0.232019090873534 0.219702816129283 0.244208053437581 0.260079494572692 0.258616311756873 0.266606808114558 0.269153475492398 0.579515447461796 0.571723230177339 0.578702603842141 0.570162814136878 0.568892543824196 0.575281155748162 0.740821571377137 0.779880140972914 0.7318641075009 0.822481391059451 0.792614358445896 0.731388494078668 0.652058168550551 0.610441037258937 0.595658173101357 0.763527423769202 0.602771349185675
19 ENSG00000006652 ENSSSCG00000016646 493185 0.258492240860655 0.280220297591338 0.271258818123121 0.277022362634882 0.29227333545071 0.269516867884921 0.282034135811767 0.273672652163119 0.254805724067864 0.25811253733548 0.280691711283772 0.257004920627724 0.254461814638684 0.269123837245597 0.272176564579227 0.272391133310601 0.269502458814913 0.272352391561007 0.281327006849335 0.270050045069762 0.265048933198242 0.273280162484456 0.270211109617968 0.270002495951967 0.272421729320532 0.278403501434876 0.261554152961572 0.26996935517624 0.513442700008212 0.504879626300605 0.514346708128454 0.560080895842084 0.526542562729549 0.538358323809967 0.665534395970187 0.694093824244727 0.710858459859138 0.732406349701478 0.660095691521456 0.658710923026493 0.515126521679616 0.505674978156297 0.538465144400542 0.519538557627458 0.430650624338874
20 ENSG00000006712 ENSSSCG00000010707 100514194 0.273622899912154 0.292079089849468 0.297645142903222 0.292247420919037 0.310394024189515 0.288337277231274 0.285807630376832 0.285461770552328 0.299976184761273 0.317061673209349 0.291251767952775 0.286520480790176 0.292043268141169 0.299326319928125 0.288952681047081 0.280361246167086 0.280066977404589 0.288562286239819 0.310096822188105 0.309832530797023 0.297646838694694 0.326984921803273 0.298726025338085 0.283555303269043 0.28559545329182 0.291838080909483 0.31178442597042 0.311273119731479 0.678133063372442 0.700198375660035 0.683997033368457 0.689757731397318 0.69269964187046 0.68432388568492 0.681598542202015 0.64188348024499 0.644707410700317 0.633690358510731 0.687276568779968 0.717032774342208 0.501441091079708 0.55759445960963 0.564448466350886 0.551093445898177 0.602238862580315
21 ENSG00000006715 ENSSSCG00000016772 100519233 0.258063108333564 0.269198612630327 0.271704322311611 0.245703260045982 0.28012890638928 0.282187177704406 0.257008382842486 0.239677222164165 0.266030860639924 0.275497073317792 0.280482330570134 0.244709033725623 0.280416210818498 0.268675417220761 0.277618694414861 0.276512080352401 0.271471480853124 0.280832629539873 0.253671877656917 0.304268872908954 0.278535940091278 0.273280162484456 0.269686765082093 0.27741104383854 0.268034713431896 0.262202253028016 0.282616826314788 0.289324212001421 0.684197818427864 0.691311917180446 0.686266524744989 0.685508988036216 0.687348883863077 0.692612756604449 0.770724777760543 0.807501871635174 0.717653501154058 0.80953802152031 0.720443093870153 0.711556495331073 0.592582117180043 0.549763415169484 0.543465957090926 0.695262083521035 0.594112855213422
22 ENSG00000007168 ENSSSCG00000017836 397482 0.270557642705395 0.271454972862747 0.300770186643509 0.251435028937724 0.261792763128392 0.263531107494905 0.256327254889742 0.277759536656474 0.283078308675677 0.297296524314522 0.258131171357402 0.268032144476973 0.271617846224819 0.267731184121532 0.290704758849697 0.278134034268732 0.248919083746927 0.258805702904027 0.277497081462546 0.268525553151715 0.274875031830069 0.279895786571559 0.252253209362739 0.247840105324468 0.245536927282029 0.291276607401642 0.272041382685135 0.286530169041812 0.50677156707099 0.50025617433919 0.502667285968613 0.506214891686847 0.514048662466607 0.521141606441184 0.44460968828704 0.601295619509581 0.690037172618613 0.547679792797332 0.521286312052891 0.589686665560973 0.645748090625833 0.677279532143306 0.628972227993132 0.617035748336421 0.640367276723423
23 ENSG00000007171 ENSSSCG00000017755 396859 0.301731333912522 0.276354070392549 0.305930050920522 0.312035358288616 0.273385536794998 0.304558951447798 0.274108736270327 0.271587533877487 0.296136032190435 0.281862243458526 0.268558498944663 0.295143348818605 0.312095546269965 0.30415831240124 0.271003587043591 0.271669924013338 0.300085591570894 0.27870734459433 0.302948134825299 0.29113541625545 0.2993312396181 0.265471740692535 0.305664329911932 0.291047359868729 0.27460026903755 0.265434721991144 0.302610695838567 0.301365273522967 0.400263520166845 0.412834267461331 0.420649838696894 0.389842185053318 0.424945529656679 0.42481683984354 0.670180055414588 0.704841533152004 0.531757869634376 0.714503437817444 0.691931815503495 0.540593693658348 0.585107806492585 0.580662044953285 0.587614147873595 0.584699918965674 0.632265412911098
24 ENSG00000007372 ENSSSCG00000013320 100514152 0.279804699805844 0.267995434802695 0.262257820980653 0.25760140238563 0.269422206288059 0.326031293960392 0.265928558681384 0.253883653506459 0.273591074624042 0.241731233184519 0.254460608389168 0.280239552507965 0.379458419385724 0.354776395051248 0.282238568816366 0.24976411684306 0.260332175783908 0.275894972588197 0.260162410142128 0.270120236491086 0.302890443162922 0.246161609479106 0.255188930277507 0.272854805971012 0.249523133081226 0.247672369772478 0.287530638403165 0.32129120920813 0.0268523185016268 0.0614835178511733 0.0327579284326404 0.0193002605294431 0.024178182811326 0.0204545612912785 0.500716783045582 0.502935011260581 0.543082513249823 0.550027353704587 0.520581135737214 NaN 0.557134864127328 0.594851660207794 0.56624844678503 0.582030255097089 0.578700481997441
25 ENSG00000008283 ENSSSCG00000017297 100048996 0.307206236949876 0.283128594330635 0.312231247715904 0.285776827117582 NA 0.257308097143401 0.271558413913133 0.308778279397639 0.30488590700513 0.382443741473897 NA 0.283840615121514 0.256112262137198 0.264945948531215 0.304524739232891 0.342516922895897 0.345793054184936 0.240027034734204 0.349932436345475 0.260694164983065 0.263032166508132 0.383479941701109 0.329745647952965 0.325979511872759 0.358795378840873 0.336175777655281 0.257539302100055 0.267983541146266 0.56059878207434 0.585455629520416 0.564051581614538 0.560261365929597 0.566993672353671 0.566959913978734 0.478658928595228 0.40725443039785 0.337516600666937 0.348085374702235 0.321234311104811 0.559791630892572 0.610946042998135 0.646775974446902 0.565430744321705 0.638855454197269 0.641256704899408
26 ENSG00000008382 ENSSSCG00000013507 100524132 0.294379853971358 0.300472497387249 0.280206676142466 0.280575538936579 0.317968150156377 0.264277859146692 0.272454426606664 0.281771975133119 0.284386801253611 0.291402366246182 0.288885025861346 0.277173623706678 0.257354817755202 0.268134385892523 0.310073095687165 0.276274124779241 0.29592977743635 0.315746174324028 0.294924332935997 0.271363718412911 0.270773316645446 0.329820921140097 0.281363334451235 0.263979925233916 0.296482963759339 0.283659068462055 0.265260117900784 0.270580605019094 0.649593225533853 0.656391699995965 0.64060745857983 0.648521780657417 0.654151538788889 0.667801504092758 0.577474311529902 0.605694209110505 0.756173134967796 0.62354631684813 0.632408004941079 0.638292202142278 0.331795013340934 0.515247202778704 0.560882538726099 0.549788907503219 0.547368635347455
27 ENSG00000008988 ENSSSCG00000006249 414395 0.262882982009194 0.255941252647163 0.256149958165629 0.260618583160275 0.256802312594113 0.272033539006794 0.257209214843645 0.253019864322848 0.269163492156043 0.251559885897135 0.249515145770401 0.265941737729759 0.281821569513359 0.270477482175883 0.245748247029676 0.254011203593311 0.265622657965321 0.265478869150042 0.263622482597637 0.281673625833226 0.337666399631928 0.258228134663379 0.250654247307719 0.259213550743916 0.256132026040525 0.248470676199596 0.281344564771832 0.26748455704121 0.953596798085308 0.960135472880431 0.963398513029003 0.964803313091743 0.963857846163893 0.964359813695284 0.741479571901393 0.756142548280075 0.661472347964021 0.78602338344273 0.716909732157714 0.638701169782616 0.538826725880164 0.545214715157345 0.519181878206257 0.563880316557411 0.54403029145572
28 ENSG00000010244 ENSSSCG00000017732 100521516 0.265566382991637 0.281508323942174 0.282394880663823 0.261538457177453 0.278907895043814 0.285522383544142 0.303850881482717 0.268350838862734 0.273977810705555 0.279668656025475 0.285735336276839 0.269848479298123 0.292139890655037 0.284779600903057 0.265175146525496 0.265413280058834 0.265806641091711 0.264066160110302 0.258551370069294 0.27588053529426 0.264955762047097 0.264355185106761 0.25931069591434 0.260376761808995 0.266475482856878 0.274654468854071 0.280046991741947 0.271578767353898 0.656974182948798 0.652724640732075 0.662900395446842 0.67335150412186 0.665738772227944 0.669644657519013 0.694043817552707 0.727339798699968 0.683840991948001 0.714520109679129 0.716517728885518 0.659749735160591 0.56575065898389 0.589839048076705 0.571594529284329 0.573566240682815 0.575181053975866
29 ENSG00000010278 ENSSSCG00000022230 397067 0.270557642705395 0.250775903007203 NA 0.269242780578287 0.257197711929643 0.247550763730686 0.268260882718543 0.264190128440176 0.264230927439895 0.263916555411262 0.250141027804367 0.242960946191634 0.242815203914705 0.255293699500833 0.272835950385028 0.279096588984776 0.259468199167778 0.261088610747926 0.256736032195266 0.268913439193805 0.287003564035865 0.278807508679625 0.274765985780992 0.261331044131283 0.267051776957117 0.261337865133164 0.258666570909073 0.256540218175561 0.81707275115882 0.839915664622898 0.817711635510895 0.804936284478745 0.82541642769457 0.81500743072849 0.901658025211978 0.848777920713706 0.804586037979045 0.748397924016567 0.746621414477867 0.924588761215178 0.631059706207699 0.623432657485493 0.670169232911229 0.60525201078932 0.556407900680564
30 ENSG00000010404 ENSSSCG00000012731 100512880 0.267137002369312 0.308299683672813 0.290122116220661 0.264827546807748 0.346420599709716 0.281509823806692 0.314381576512217 0.26377861671343 0.276827321630423 0.287956186485475 0.296670721252562 0.280119948424675 0.273368533629703 0.304236112882449 0.283073558765951 0.28771429792584 0.285821643010833 0.309088252322981 0.290201015456696 0.331304290209441 0.26946337981995 0.282554461094528 0.290872345778437 0.27209313405489 0.29612109629507 0.287206374827945 0.274002878261283 0.292646990011248 0.581786057859107 0.592257881645499 0.590188036252972 0.589047691603939 0.588125108193995 0.591928074090298 0.454785378933841 0.474219245090224 0.47755937634906 0.446762243901091 0.289130497246883 0.356070734982564 0.553677914599313 0.579702849035606 0.590838695823942 0.549855352195335 0.574158820629452
31 ENSG00000010610 ENSSSCG00000000687 404704 NA NA NA NA NA 0.270242193238906 0.319666247154525 0.324259812375642 NA NA NA NA 0.276499424132148 0.373219742087671 NA NA NA NA NA 0.267642305412388 0.2802079018753 NA NA 0.438450384624587 NA NA 0.282377461999911 0.331692922108378 0.178020823606013 0.140952293149446 0.187745204455591 0.246045475112611 0.219135214493688 0.246102598241792 0.194560757587628 NaN NaN NaN 0.27481398136743 0.407918156870352 0.583877226834404 0.585239127055127 0.667190020149049 0.658148244701237 0.593765905203268
32 ENSG00000010810 ENSSSCG00000004421 791125 0.255186057231019 NA 0.295523834360538 0.322217412651907 NA 0.268714837344381 0.261532323308511 0.312981863571151 0.30745598592056 0.321108496840942 NA 0.296247517247074 0.283180769914092 0.269217550774332 0.293020849810915 0.305359043529918 0.353687044706198 NA 0.282689532779554 0.273514833260017 0.283547316274167 0.370524172182611 0.302216720300676 0.270242788877705 0.347137665388 0.298722186403653 0.290695868253226 0.280415225749152 0.389247659996077 0.353629574479824 0.402066774324912 0.403497423477298 0.419289129141889 0.422001215767057 0.554904133368498 0.61497738967404 0.570062383415156 0.603229208007045 0.603464000033076 0.623606518411126 0.537142949630571 0.444905753179639 0.52183311351357 0.526825541497211 0.525606630884166
33 ENSG00000010932 ENSSSCG00000015268 397132 0.255305097273233 0.247261303388045 0.262348417327158 0.276146719864167 0.262985806917829 0.264766465291982 0.289101702305166 0.272418385934813 0.279042414613707 0.262578110246635 0.257747293922535 0.253328585205383 0.252312210715548 0.265442694936967 0.256723826661962 0.259433661679811 0.253826579576601 0.250750797310532 0.257974456227079 0.254323400812406 0.255932994037348 0.267977785373761 0.257842719043261 0.257288272288345 0.259068830602186 0.26521036012351 0.266371638630017 0.256175468242792 0.864329874478599 0.870509861281547 0.887604366734367 0.864742321291303 0.863479078992628 0.866457693139567 0.699088094699552 0.669669705530838 0.643640700090214 0.647388665167942 0.646999677601126 0.671236587997835 0.676444511518477 0.615699483069586 0.532046658859667 0.619365758234423 0.625646904642275
34 ENSG00000011260 ENSSSCG00000017593 100517967 0.271744781645572 0.278153872779097 0.257006367023991 0.259989148575861 0.270466409693505 0.318351639472798 0.261392072425616 0.271438532623855 0.273050560445301 0.268236245897408 0.267403248267654 0.282859270999357 0.321739112003278 0.302183547664518 0.262702277889765 0.254253273618231 0.272730737851992 0.276415043597165 0.264424578340481 0.272914549774 0.278669604991125 0.258613472252612 0.268956175650815 0.274182115626253 0.272112710811271 0.267445330530619 0.301791657102046 0.304311395385472 0.557419061527467 0.532233939396684 0.556542487572252 0.553014782944856 0.531218833525073 0.548336622429818 NaN 0.428667532497345 0.487588105396879 0.502483694418491 0.402328316342954 NaN 0.778811218804449 0.677789566261633 0.625718703702442 0.653849200588775 0.603165958776289
35 ENSG00000011304 ENSSSCG00000013421 397461 0.305191357591327 0.340157933446017 0.273683403614326 0.276146719864167 0.280254448509997 0.352547808194387 0.280637028459794 0.283403724307651 0.300577283542681 0.296976208232357 0.331173309435578 0.292975409630221 0.402636024751278 0.453673855214948 0.29060304519747 0.286717933508663 0.359613395188277 0.304235622850615 0.27047967115312 0.340137355741215 0.363109381662007 0.281995390513799 0.278648520711647 0.295854807810321 0.2869371530504 0.280917817064368 0.3462931875277 0.433237953174454 0.474577993546704 0.478171865851298 0.482140292010381 0.47748244324288 0.478388859516675 0.49521281493424 NaN NaN NaN NaN 0.180085584439773 NaN 0.583020831523416 0.587952618096903 0.55436249948616 0.546687287938094 0.556248492097491
